Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57221329076,57221329076,Isolation and Identification of Mesenchymal Stem Cells Derived from Adipose Tissue of Sprague Dawley Rats,"Oliva Cárdenas, A.| Zamora-Rodríguez, B.C.| Batalla-García, K.A.| Ávalos-Rodríguez, A.| Contreras-Ramos, A.| Ortega-Camarillo, C.",6.0,57221329076| 58198284900| 58198216100| 6506249999| 57206462984| 57188536060,2023.0,2023-04-01,Journal of Visualized Experiments,2023,194,-,e65172,ISSN-1940087X,19900191993.0,Journal,Journal of Visualized Experiments,English,0.35,75,2.1,61,0.449,44,0.49,8.0,1.0,0.1,10.25,65.0,73.0,0.0,0.0,"Oliva Cárdenas, A., Zamora-Rodríguez, B.C., Batalla-García, K.A. and 3 more (...) (2023).Isolation and Identification of Mesenchymal Stem Cells Derived from Adipose Tissue of Sprague Dawley Rats. Journal of Visualized Experiments,2023(194) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85153687178&origin=resultslist,10.3791/65172,Article,,2-s2.0-85153687178,37092839,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505017| 505006,Academic| Government,2.0,60014923| 60008467| 60010210| 121554219,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana Unidad Xochimilco| Children Hospital of Mexico Federico Gómez,57221329076,57188536060,57188536060,-,Mexico,1.0,1300| 1500| 2400| 2800,"General Biochemistry,Genetics and Molecular Biology| General Chemical Engineering| General Immunology and Microbiology| General Neuroscience",5| 2,Life Sciences & Medicine| Engineering & Technology,507| 532| 219,Biological Sciences| Medicine| Engineering - Chemical,36| 32| 34,Engineering| Life Sciences| Medical and Health,31,Biological Sciences,3101,Biochemistry and cell biology,-,Mesenchymal Stem Cells in Regenerative Medicine,63,86.266,Stem Cell Applications in Skin Wound Healing,5260,94.96,Definitive,2023.0,1.0,N/A,"Oliva Cárdenas, A.| Zamora-Rodríguez, B.C.| Batalla-García, K.A.| Ávalos-Rodríguez, A.| Contreras-Ramos, A.| Ortega-Camarillo, C.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,Mexico,0
