Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57226276357,57226276357,Harmonic distortion characterization in groups of distribution networks applying the IEEE Standard 519-2014,"Marrero, L.| Garcia-Santander, L.| Hernandez-Callejo, L.| Banuelos-Sanchez, P.| Jara Gonzalez, V.",5.0,57209343593| 14631878200| 57203112514| 7201504065| 57226276357,2021.0,2021-04-01,IEEE Latin America Transactions,19,4,526-533,9448534,ISSN-15480992,19700181218.0,Journal,IEEE Computer Society,Spanish,0.51,63,2.1,50,0.33,54,1.21,31.0,25.0,1.4,13.54,16.0,20.0,0.0,0.0,"Marrero, L., Garcia-Santander, L., Hernandez-Callejo, L. and 2 more (...) (2021).Harmonic distortion characterization in groups of distribution networks applying the IEEE Standard 519-2014. IEEE Latin America Transactions,19(4) 526-533",https://www.scopus.com/record/display.url?eid=2-s2.0-85111018131&origin=resultslist,10.1109/TLA.2021.9448534,Article,,2-s2.0-85111018131,-,University of Valladolid| Universidad Autónoma Metropolitana| Universidad de las Americas Puebla| Universidad de Concepción,312033| 505017| 505055| 603005,Academic,4.0,60001282| 60024695| 60031120| 60014923,Universidad de Concepcion| Universidad de Valladolid| Universidad de las Américas Puebla| Universidad Autónoma Metropolitana,57209343593,57226276357,-,-,Chile| Spain| Mexico,3.0,1700| 2208,General Computer Science| Electrical and Electronic Engineering,2,Engineering & Technology,249| 221| 212,Engineering - Petroleum| Engineering - Electrical & Electronic| Computer Science & Information Systems,36| 38,Engineering| Computer Science,40,Engineering,-,-,-,Power Electronics Control Systems,12,91.04,Harmonic Distortion in Power Quality Management,23713,77.316,Defensible,2021.0,25.0,N/A,"Marrero, L.| Garcia-Santander, L.| Hernandez-Callejo, L.| Banuelos-Sanchez, P.| Jara Gonzalez, V.",University of Valladolid| Universidad Autónoma Metropolitana| Universidad de las Americas Puebla| Universidad de Concepción,Chile| Spain| Mexico,0
