Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56911725900,56911725900,Two-dimensional motion of Brownian swimmers in linear flows,"Sandoval, M.| Jimenez, A.",2.0,55633444300| 56911725900,2016.0,2016-03-01,Journal of Biological Physics,42,2,199-212,-,ISSN-00920606,14894.0,Journal,Springer Netherlands,English,0.7,48,2.7,41,0.474,47,0.44,15.0,2.0,0.19,10.79,67.0,63.0,0.0,0.0,"Sandoval, M., Jimenez, A. (2016).Two-dimensional motion of Brownian swimmers in linear flows. Journal of Biological Physics,42(2) 199-212",https://www.scopus.com/record/display.url?eid=2-s2.0-84961141445&origin=resultslist,10.1007/s10867-015-9401-4,Article,Bronze|Green,2-s2.0-84961141445,26428909,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,55633444300,56911725900,55633444300,-,Mexico,1.0,1304| 1307| 1312| 3107,"Biophysics| Cell Biology| Molecular Biology| Atomic and Molecular Physics, and Optics",5| 4,Life Sciences & Medicine| Natural Sciences,507| 439,Biological Sciences| Physics & Astronomy,37| 32,Physical Sciences| Life Sciences,51,Physical Sciences,5105,Medical and biological physics,-,Pool Boiling and Turbulent Flow Dynamics,427,79.006,Dynamics of Micro-Organisms in Fluid Environments,64407,68.001,Defensible,2016.0,2.0,N/A,"Sandoval, M.| Jimenez, A.",Universidad Autónoma Metropolitana,Mexico,0
