Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203599063,57203599063,"Palynological analysis of honeys and pollen loads of Apis mellifera (Apidae) from the central and northern regions of the state of Guerrero, Mexico","Ramírez-Arriaga, E.| Martínez-Bernal, A.| Maldonado, N.R.| Martínez-Hernández, E.",4.0,6506944086| 6505644141| 57203599063| 9740124600,2016.0,2016-01-01,Botanical Sciences,94,1,141-156,-,ISSN-20074298,21100244622.0,Journal,"Sociedad Botanica de Mexico, A.C",English| Spanish,0.56,58,0.7,73,0.216,78,0.79,29.0,13.0,0.26,7.81,36.0,59.0,0.0,0.0,"Ramírez-Arriaga, E., Martínez-Bernal, A., Maldonado, N.R. and 1 more (...) (2016).Palynological analysis of honeys and pollen loads of Apis mellifera (Apidae) from the central and northern regions of the state of Guerrero, Mexico. Botanical Sciences,94(1) 141-156",https://www.scopus.com/record/display.url?eid=2-s2.0-85009288477&origin=resultslist,10.17129/botsci.217,Article,Gold|Green,2-s2.0-85009288477,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381| 60010210,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco,6506944086,9740124600,6506944086,-,Mexico,1.0,1110,Plant Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3108| 3103| 3007,Plant biology| Ecology| Forestry sciences,-,Diversity and Health in Social Insects,353,76.259,Pollen Diversity and Foraging Patterns in Bees,28709,65.468,Definitive,2016.0,13.0,N/A,"Ramírez-Arriaga, E.| Martínez-Bernal, A.| Maldonado, N.R.| Martínez-Hernández, E.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
