Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58979298100,58979298100,Comparison of Four Predictive Scores for Cardiovascular Risk in Mexican People with HIV,"Oliva-Sánchez, P.F.| Landeros-López, S.| Rosas-Dossetti, M.M.| Grobeisen-Levin, S.| Islas-Martínez, J.A.| Aznar-Guerra, D.| Valdez-Celiz, A.P.| Soto-Ramírez, L.",8.0,46461880400| 57875347900| 57209229478| 58979298100| 59143443200| 59143443300| 59143772300| 6603782134,2024.0,2024-07-01,AIDS Research and Human Retroviruses,40,7,439-448,-,ISSN-08892229,21771.0,Journal,Mary Ann Liebert Inc.,English,0.43,69,3,57,0.554,54,0.44,4.0,0.0,0.0,5.28,70.0,70.0,0.0,0.0,"Oliva-Sánchez, P.F., Landeros-López, S., Rosas-Dossetti, M.M. and 5 more (...) (2024).Comparison of Four Predictive Scores for Cardiovascular Risk in Mexican People with HIV. AIDS Research and Human Retroviruses,40(7) 439-448",https://www.scopus.com/record/display.url?eid=2-s2.0-85194148142&origin=resultslist,10.1089/aid.2023.0085,Article,,2-s2.0-85194148142,38666685,Universidad Autonoma de Baja California| Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505046| 705325| 505017| 707723| 505009,Academic| Government,5.0,60095231| 60010210| 60009149| 131297340| 60004252| 60005618,Instituto Nacional de Medicina Genómica| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de la Nutrición Salvador Zubiran| Hospital General “Vicente Villada”| Universidad La Salle| Universidad Autónoma de Baja California,46461880400,6603782134,6603782134,-,Mexico,1.0,2403| 2406| 2725,Immunology| Virology| Infectious Diseases,5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,Human Immunodeficiency Virus Dynamics,161,53.957,Cardiovascular Risks in HIV-Infected Populations,4510,95.951,Definitive,2024.0,0.0,N/A,"Oliva-Sánchez, P.F.| Landeros-López, S.| Rosas-Dossetti, M.M.| Grobeisen-Levin, S.| Islas-Martínez, J.A.| Aznar-Guerra, D.| Valdez-Celiz, A.P.| Soto-Ramírez, L.",Universidad Autonoma de Baja California| Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
