Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59497580000,59497580000,Evaluation of the Effect of Ultrasound on the Synthesis of TiO2Photocatalysts by Means of its Activity in the Degradation of Dyes,"Escárcega-Ramírez, C.G.| May-Lozano, M.| López-Medina, R.| González-Díaz, M.O.| Iuga, S.C.| Yañez-Varela, J.A.| Alonso-García, A.| Martínez-Delgadillo, S.A.",8.0,59496902500| 55624804400| 35322846400| 57191374474| 59497580000| 57202027688| 59496637700| 55901973000,2024.0,2024-01-01,Chemical Engineering Transactions ,114,-,193-198,-,ISSN-22839216,19600161818.0,Journal,Italian Association of Chemical Engineering - AIDIC,English,0.34,76,1.6,69,0.257,65,0.13,2.0,0.0,0.0,8.56,70.0,70.0,0.0,0.0,"Escárcega-Ramírez, C.G., May-Lozano, M., López-Medina, R. and 5 more (...) (2024).Evaluation of the Effect of Ultrasound on the Synthesis of TiO2Photocatalysts by Means of its Activity in the Degradation of Dyes. Chemical Engineering Transactions ,114193-198",https://www.scopus.com/record/display.url?eid=2-s2.0-85213891559&origin=resultslist,10.3303/CET24114033,Article,,2-s2.0-85213891559,-,"Tecnológico Nacional de México, Mexico City| Consejo Nacional de Ciencia y Tecnologia Mexico| Centro de Investigacion Cientifica de Yucatan| Universidad Autónoma Metropolitana",719128| 704696| 703031| 505017,Academic| Government,4.0,60023193| 60014923| 60027998| 60009771| 60010210| 132099562| 60134870,"Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Centro de Investigacion Cientifica de Yucatan| Universidad Autónoma Metropolitana Unidad Xochimilco| Posgrado-Universidad Mexiquense Del Bicentenario| Tecnológico Nacional de México",59496902500,55901973000,55901973000,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004| 4011,Chemical engineering| Environmental engineering,-,Photocatalytic Properties of Titanium Dioxide Structures,62,94.768,Photocatalytic Properties of Titanium Dioxide Nanoparticles,2759,95.879,Definitive,2024.0,0.0,N/A,"Escárcega-Ramírez, C.G.| May-Lozano, M.| López-Medina, R.| González-Díaz, M.O.| Iuga, S.C.| Yañez-Varela, J.A.| Alonso-García, A.| Martínez-Delgadillo, S.A.","Tecnológico Nacional de México, Mexico City| Consejo Nacional de Ciencia y Tecnologia Mexico| Centro de Investigacion Cientifica de Yucatan| Universidad Autónoma Metropolitana",Mexico,0
