Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195226527,57195226527,Potential of the chlorogenic acid as multitarget agent: Insulin-secretagogue and PPAR α/γ dual agonist,"Sanchez, M.B.| Miranda-Perez, E.| Verjan, J.C.G.| de los Angeles Fortis Barrera, M.| Perez-Ramos, J.| Alarcon-Aguilar, F.J.",6.0,57195226527| 36131736000| 57195228139| 57195225891| 55659065100| 55989721500,2017.0,2017-10-01,Biomedicine and Pharmacotherapy,94,-,169-175,-,ISSN-07533322,28620.0,Journal,Elsevier Masson SAS,English,0.87,37,2.8,59,0.951,23,1.99,45.0,63.0,2.47,8.92,8.0,10.0,0.0,0.0,"Sanchez, M.B., Miranda-Perez, E., Verjan, J.C.G. and 3 more (...) (2017).Potential of the chlorogenic acid as multitarget agent: Insulin-secretagogue and PPAR α/γ dual agonist. Biomedicine and Pharmacotherapy,94169-175",https://www.scopus.com/record/display.url?eid=2-s2.0-85026362006&origin=resultslist,10.1016/j.biopha.2017.07.086,Article,,2-s2.0-85026362006,28759754,Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana,714711| 505017,Other| Academic,2.0,60028381| 60108388| 60010210,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana Unidad Xochimilco,57195226527,55989721500,55989721500,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Chlorogenic Acid: Antioxidant Properties and Applications,19556,94.672,Defensible,2017.0,63.0,N/A,"Sanchez, M.B.| Miranda-Perez, E.| Verjan, J.C.G.| de los Angeles Fortis Barrera, M.| Perez-Ramos, J.| Alarcon-Aguilar, F.J.",Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana,Mexico,0
