Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58860371900,58860371900,The African American Population in The United States After the Abolition of Slavery,"Fuentes, C.A.N.",1.0,58860371900,2023.0,2023-07-02,"Clio. Revista de Historia, Ciencias Humanas y Pensamiento Critico.",3,6,89-98,-,ISSN-26609037,21101196742.0,Journal,Ediciones Clio,English,0,97,0,99,-,-,0.27,8.0,0.0,0.0,3.83,77.0,77.0,0.0,0.0,"Fuentes, C.A.N. (2023).The African American Population in The United States After the Abolition of Slavery. Clio. Revista de Historia, Ciencias Humanas y Pensamiento Critico.,3(6) 89-98",https://www.scopus.com/record/display.url?eid=2-s2.0-85183852460&origin=resultslist,10.5281/zenodo.8152221,Article,,2-s2.0-85183852460,-,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi,505017| 505014,Academic,2.0,60014923| 60031335,Universidad Autónoma Metropolitana| Universidad Autónoma de San Luis Potosí,-,-,58860371900,58860371900,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,3| 1,Social Sciences & Management| Arts & Humanities,-,-,33| 40,Arts and Humanities| Social Sciences,-,-,-,-,-,"Literary and Social Discourse on Slavery, Politics, Religion",556,7.717,Slavery and the African Diaspora in Nineteenth Century,655,76.116,Other,2023.0,0.0,N/A,"Fuentes, C.A.N.",Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi,Mexico,0
