Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202906725,57202906725,Human CATSPER1 Promoter Is Regulated by CREB1 and CREMτ Transcriptional Factors In Vitro,"Oviedo, N.| Ortiz-Borrayo, L.| Hernández-Sánchez, J.| Jiménez-Badillo, S.E.| Tesoro-Cruz, E.| Moreno-Navor, E.| Aguirre-Alvarado, C.| Bekker-Méndez, V.C.",8.0,56465825600| 57202906717| 55993709100| 57196098370| 6507065528| 57202906725| 16229416300| 57289767000,2018.0,2018-04-01,Archives of Medical Research,49,3,135-146,-,ISSN-01884409,27544.0,Journal,Elsevier Inc.,English,0.78,45,3.7,8,0.769,30,0.68,12.0,10.0,0.12,8.46,41.0,69.0,0.0,0.0,"Oviedo, N., Ortiz-Borrayo, L., Hernández-Sánchez, J. and 5 more (...) (2018).Human CATSPER1 Promoter Is Regulated by CREB1 and CREMτ Transcriptional Factors In Vitro. Archives of Medical Research,49(3) 135-146",https://www.scopus.com/record/display.url?eid=2-s2.0-85049739065&origin=resultslist,10.1016/j.arcmed.2018.06.004,Article,,2-s2.0-85049739065,30017233,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Politécnico Nacional,505002| 505017| 505006| 505011,Academic| Government,4.0,60008467| 60019176| 60017323| 60024080,Instituto Mexicano del Seguro Social| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Cuajimalpa,56465825600,57289767000,56465825600,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,-,-,SDG 3,Sperm Quality and Male Fertility Factors,323,58.862,Mechanisms of Sperm Capacitation and Acrosome Reaction,3600,90.391,Definitive,2018.0,10.0,N/A,"Oviedo, N.| Ortiz-Borrayo, L.| Hernández-Sánchez, J.| Jiménez-Badillo, S.E.| Tesoro-Cruz, E.| Moreno-Navor, E.| Aguirre-Alvarado, C.| Bekker-Méndez, V.C.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Politécnico Nacional,Mexico,0
