Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57208643035,57208643035,Modeling integrin and plasma-polymerized pyrrole interactions: chemical diversity relevance for cell regeneration,"Serratos, I.N.| Olayo, R.| Millán-Pacheco, C.| Morales-Corona, J.| Vicente-Escobar, J.O.| Soto-Estrada, A.M.| Córdoba-Herrera, J.G.| Uribe, O.| Gómez-Quintero, T.| Arroyo-Ornelas, M.Á.| Godínez-Fernández, R.",11.0,56013689500| 7004460174| 14120132300| 26655036900| 57201380269| 57198316918| 57208655512| 57208643035| 55568579000| 57208649546| 57197897115,2019.0,2019-12-01,Scientific Reports,9,1,-,7009,ISSN-20452322,21100200805.0,Journal,Nature Publishing Group,English,1.39,15,7.2,7,1.341,7,1.94,60.0,20.0,0.46,19.65,25.0,49.0,0.0,0.0,"Serratos, I.N., Olayo, R., Millán-Pacheco, C. and 8 more (...) (2019).Modeling integrin and plasma-polymerized pyrrole interactions: chemical diversity relevance for cell regeneration. Scientific Reports,9(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85065443666&origin=resultslist,10.1038/s41598-019-43286-4,Article,Gold|Green,2-s2.0-85065443666,31065077,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,505016| 505017,Academic,2.0,60028381| 60025626,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Morelos,56013689500,57197897115,26655036900,-,Mexico,1.0,1000,Multidisciplinary,-,-,-,-,-,-,MD,Multidisciplinary,MD,Multidisciplinary,-,Integrin Interactions in Cancer and Endothelial Dynamics,300,57.096,Integrin Dynamics in Cell Adhesion Mechanisms,4556,91.624,Defensible,2019.0,20.0,N/A,"Serratos, I.N.| Olayo, R.| Millán-Pacheco, C.| Morales-Corona, J.| Vicente-Escobar, J.O.| Soto-Estrada, A.M.| Córdoba-Herrera, J.G.| Uribe, O.| Gómez-Quintero, T.| Arroyo-Ornelas, M.Á.| Godínez-Fernández, R.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,Mexico,0
