Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6506604079,6506604079,Origin of cooperativity in hydrogen bonding,"Nochebuena, J.| Cuautli, C.| Ireta, J.",3.0,56803930700| 56538706300| 6506604079,2017.0,2017-01-01,Physical Chemistry Chemical Physics,19,23,15256-15263,-,ISSN-14639076,27011.0,Journal,Royal Society of Chemistry,English,1.07,26,7,8,1.686,10,0.7,22.0,62.0,1.78,11.27,8.0,15.0,0.0,0.0,"Nochebuena, J., Cuautli, C., Ireta, J. (2017).Origin of cooperativity in hydrogen bonding. Physical Chemistry Chemical Physics,19(23) 15256-15263",https://www.scopus.com/record/display.url?eid=2-s2.0-85024486621&origin=resultslist,10.1039/c7cp01695f,Article,,2-s2.0-85024486621,28569317,Universidad Autonoma del Estado de Morelos| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,505016| 505002| 505017,Academic| Government,3.0,60028381| 60017323| 60025626| 60017272,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma del Estado de Morelos| Centro de Investigaciones Quimicas,56803930700,6506604079,6506604079,-,Mexico,1.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,409| 249| 439,Chemistry| Engineering - Petroleum| Physics & Astronomy,37,Physical Sciences,34| 40| 51,Chemical Sciences| Engineering| Physical Sciences,-,-,-,Quantum Chemistry and Molecular Interaction Insights,8,83.453,Hydrogen Bond Interactions in Peptide Structures,86588,39.592,Defensible,2017.0,62.0,N/A,"Nochebuena, J.| Cuautli, C.| Ireta, J.",Universidad Autonoma del Estado de Morelos| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,Mexico,0
6506604079,6506604079,Theoretical Study of the Catalytic Performance of Activated Layered Double Hydroxides in the Cyanoethylation of Alcohols,"Cuautli, C.| Valente, J.S.| Conesa, J.C.| Ganduglia-Pirovano, M.V.| Ireta, J.",5.0,56538706300| 10141548200| 24320005500| 6701641083| 6506604079,2019.0,2019-04-11,Journal of Physical Chemistry C,123,14,8777-8784,-,ISSN-19327447,5200153123.0,Journal,American Chemical Society,English,1.05,28,7.3,10,1.477,8,1.09,35.0,21.0,0.9,13.3,24.0,32.0,0.0,0.0,"Cuautli, C., Valente, J.S., Conesa, J.C. and 2 more (...) (2019).Theoretical Study of the Catalytic Performance of Activated Layered Double Hydroxides in the Cyanoethylation of Alcohols. Journal of Physical Chemistry C,123(14) 8777-8784",https://www.scopus.com/record/display.url?eid=2-s2.0-85063451090&origin=resultslist,10.1021/acs.jpcc.8b10935,Article,,2-s2.0-85063451090,-,CSIC| Universidad Autonoma del Estado de Morelos| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,312004| 505016| 715433| 505017| 505005,Academic| Government,5.0,60028381| 60019271| 60021246| 60017272| 60025626,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano Del Petroleo| CSIC - Instituto de Catálisis y Petroleoquímica (ICP)| Centro de Investigaciones Quimicas| Universidad Autónoma del Estado de Morelos,56538706300,6506604079,6506604079,-,Mexico| Spain,2.0,1606| 2100| 2504| 2508,"Physical and Theoretical Chemistry| General Energy| Electronic, Optical and Magnetic Materials| Surfaces, Coatings and Films",4| 2,Natural Sciences| Engineering & Technology,221| 433| 249| 409,Engineering - Electrical & Electronic| Materials Science| Engineering - Petroleum| Chemistry,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,-,Layered Double Hydroxides in Polymer Nanocomposites,484,61.282,Layered Double Hydroxides in Nanocomposite Applications,164,98.303,Definitive,2019.0,21.0,N/A,"Cuautli, C.| Valente, J.S.| Conesa, J.C.| Ganduglia-Pirovano, M.V.| Ireta, J.",CSIC| Universidad Autonoma del Estado de Morelos| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,Mexico| Spain,0
6506604079,6506604079,On the van der Waals interactions and the stability of polypeptide chains in helical conformations,"Nochebuena, J.| Ramírez, A.| Ireta, J.",3.0,56803930700| 56803182300| 6506604079,2015.0,2015-11-01,International Journal of Quantum Chemistry,115,22,1613-1620,-,ISSN-00207608,24127.0,Journal,John Wiley and Sons Inc,English,0.66,51,3.7,24,0.686,32,0.47,17.0,15.0,0.54,9.19,34.0,44.0,0.0,0.0,"Nochebuena, J., Ramírez, A., Ireta, J. (2015).On the van der Waals interactions and the stability of polypeptide chains in helical conformations. International Journal of Quantum Chemistry,115(22) 1613-1620",https://www.scopus.com/record/display.url?eid=2-s2.0-84942296594&origin=resultslist,10.1002/qua.24993,Article,Bronze,2-s2.0-84942296594,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,56803930700,6506604079,6506604079,-,Mexico,1.0,1606| 3104| 3107,"Physical and Theoretical Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,409| 439| 249,Chemistry| Physics & Astronomy| Engineering - Petroleum,37,Physical Sciences,34,Chemical Sciences,3407| 3406,Theoretical and computational chemistry| Physical chemistry,-,Quantum Chemistry and Molecular Interaction Insights,8,83.453,Hydrogen Bond Interactions in Peptide Structures,86588,39.592,Very Good,2015.0,15.0,N/A,"Nochebuena, J.| Ramírez, A.| Ireta, J.",Universidad Autónoma Metropolitana,Mexico,0
6506604079,6506604079,On cooperative effects and aggregation of GNNQQNY and NNQQNY peptides,"Nochebuena, J.| Ireta, J.",2.0,56803930700| 6506604079,2015.0,2015-10-07,Journal of Chemical Physics,143,13,-,135103,ISSN-00219606,28134.0,Journal,American Institute of Physics Inc.,English,1.05,26,5.2,12,1.255,14,0.57,20.0,13.0,0.37,10.7,37.0,52.0,0.0,0.0,"Nochebuena, J., Ireta, J. (2015).On cooperative effects and aggregation of GNNQQNY and NNQQNY peptides. Journal of Chemical Physics,143(13) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84942861214&origin=resultslist,10.1063/1.4932083,Article,,2-s2.0-84942861214,26450334,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,56803930700,6506604079,6506604079,-,Mexico,1.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,409| 249| 439,Chemistry| Engineering - Petroleum| Physics & Astronomy,37,Physical Sciences,34| 40| 51,Chemical Sciences| Engineering| Physical Sciences,-,-,-,Prion Proteins and Amyloid Aggregation in Disease,126,79.137,Amyloid Protein Aggregation Mechanisms,309,98.911,Definitive,2015.0,13.0,N/A,"Nochebuena, J.| Ireta, J.",Universidad Autónoma Metropolitana,Mexico,0
6506604079,6506604079,Hydrodesulfurization of Dibenzothiophene: A Machine Learning Approach,"Castro, G.| Cruz-Borbolla, J.| Galván, M.| Guevara-García, A.| Ireta, J.| Matus, M.H.| Meneses-Viveros, A.| Ignacio Perea-Ramírez, L.| Pescador-Rojas, M.",9.0,59845812600| 37002687800| 7006004160| 8615638400| 6506604079| 12754179100| 55803410800| 58981586000| 55516750400,2024.0,2024-09-01,ChemistryOpen,13,9,-,e202400062,ISSN-21911363,21100287113.0,Journal,John Wiley and Sons Inc,English,0.7,49,4.5,40,0.563,40,1.16,17.0,11.0,1.01,10.89,13.0,29.0,0.0,0.0,"Castro, G., Cruz-Borbolla, J., Galván, M. and 6 more (...) (2024).Hydrodesulfurization of Dibenzothiophene: A Machine Learning Approach. ChemistryOpen,13(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85190101855&origin=resultslist,10.1002/open.202400062,Article,Gold|Green,2-s2.0-85190101855,38607955,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma del Estado de Morelos| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Instituto Politécnico Nacional| Universidad Veracruzana,704696| 505016| 505002| 505017| 505050| 505011| 505056,Academic| Government,7.0,60028381| 60017272| 60027135| 60027998| 60007909| 60017323| 60019176,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigaciones Quimicas| Universidad Autónoma del Estado de Hidalgo| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Veracruzana| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional",59845812600,55516750400,59845812600,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3405,Organic chemistry,-,Catalytic Innovations in Hydrogenation and Desulfurization,1180,44.016,Catalyst Innovations in Hydrodesulfurization Applications,394,94.547,Definitive,2024.0,11.0,N/A,"Castro, G.| Cruz-Borbolla, J.| Galván, M.| Guevara-García, A.| Ireta, J.| Matus, M.H.| Meneses-Viveros, A.| Ignacio Perea-Ramírez, L.| Pescador-Rojas, M.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma del Estado de Morelos| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Instituto Politécnico Nacional| Universidad Veracruzana,Mexico,0
6506604079,6506604079,Insight into the Dipeptide Self-Assembly Process Using Density Functional Theory,"González-Díaz, N.E.| López-Rendón, R.| Ireta, J.",3.0,57205575519| 22980135500| 6506604079,2019.0,2019-01-31,Journal of Physical Chemistry C,123,4,2526-2532,-,ISSN-19327447,5200153123.0,Journal,American Chemical Society,English,1.05,28,7.3,10,1.477,8,0.58,16.0,11.0,0.3,13.3,38.0,58.0,0.0,0.0,"González-Díaz, N.E., López-Rendón, R., Ireta, J. (2019).Insight into the Dipeptide Self-Assembly Process Using Density Functional Theory. Journal of Physical Chemistry C,123(4) 2526-2532",https://www.scopus.com/record/display.url?eid=2-s2.0-85060652375&origin=resultslist,10.1021/acs.jpcc.8b10340,Article,,2-s2.0-85060652375,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,505017| 505051,Academic,2.0,60002281| 60028381,Universidad Autónoma del Estado de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57205575519,6506604079,6506604079,-,Mexico,1.0,1606| 2100| 2504| 2508,"Physical and Theoretical Chemistry| General Energy| Electronic, Optical and Magnetic Materials| Surfaces, Coatings and Films",2| 4,Engineering & Technology| Natural Sciences,249| 433| 221| 409,Engineering - Petroleum| Materials Science| Engineering - Electrical & Electronic| Chemistry,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,-,-,-,Aptamer Applications in Cancer Detection and Treatment,359,90.517,Peptide Nanotubes and Their Multifunctional Properties,22540,94.941,Very Good,2019.0,11.0,N/A,"González-Díaz, N.E.| López-Rendón, R.| Ireta, J.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,Mexico,0
6506604079,6506604079,Interlaminar Anionic Transport in Layered Double Hydroxides: Estimation of Diffusion Coefficients,"Nieto-Malagón, G.| Cuautli, C.| Ireta, J.",3.0,55237667400| 56538706300| 6506604079,2018.0,2018-01-11,Journal of Physical Chemistry C,122,1,171-176,-,ISSN-19327447,5200153123.0,Journal,American Chemical Society,English,1.1,25,7.6,8,1.652,6,1.21,34.0,11.0,0.39,12.68,40.0,53.0,0.0,0.0,"Nieto-Malagón, G., Cuautli, C., Ireta, J. (2018).Interlaminar Anionic Transport in Layered Double Hydroxides: Estimation of Diffusion Coefficients. Journal of Physical Chemistry C,122(1) 171-176",https://www.scopus.com/record/display.url?eid=2-s2.0-85040519881&origin=resultslist,10.1021/acs.jpcc.7b10384,Article,,2-s2.0-85040519881,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,505016| 505017,Academic,2.0,60028381| 60017272| 60025626,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigaciones Quimicas| Universidad Autónoma del Estado de Morelos,55237667400,6506604079,6506604079,-,Mexico,1.0,1606| 2100| 2504| 2508,"Physical and Theoretical Chemistry| General Energy| Electronic, Optical and Magnetic Materials| Surfaces, Coatings and Films",2| 4,Engineering & Technology| Natural Sciences,409| 433| 221| 249,Chemistry| Materials Science| Engineering - Electrical & Electronic| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,-,Layered Double Hydroxides in Polymer Nanocomposites,484,61.282,Layered Double Hydroxides in Nanocomposite Applications,164,98.303,Definitive,2018.0,11.0,N/A,"Nieto-Malagón, G.| Cuautli, C.| Ireta, J.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,Mexico,0
6506604079,6506604079,Modeling cooperative effects in halogen-bonded infinite linear chains,"Adasme-Carreño, F.| Alzate-Morales, J.| Ireta, J.",3.0,56139493400| 15829193100| 6506604079,2017.0,2017-01-01,Physical Chemistry Chemical Physics,19,28,18529-18538,-,ISSN-14639076,27011.0,Journal,Royal Society of Chemistry,English,1.07,26,7,8,1.686,10,1.7,47.0,8.0,0.36,11.27,46.0,54.0,0.0,0.0,"Adasme-Carreño, F., Alzate-Morales, J., Ireta, J. (2017).Modeling cooperative effects in halogen-bonded infinite linear chains. Physical Chemistry Chemical Physics,19(28) 18529-18538",https://www.scopus.com/record/display.url?eid=2-s2.0-85026241758&origin=resultslist,10.1039/c7cp03078a,Article,Green,2-s2.0-85026241758,28682384,Universidad Autónoma Metropolitana| Universidad de Talca,505017| 603014,Academic,2.0,60016278| 60028381,Universidad de Talca| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56139493400,6506604079,56139493400,-,Chile| Mexico,2.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,439| 249| 409,Physics & Astronomy| Engineering - Petroleum| Chemistry,37,Physical Sciences,51| 40| 34,Physical Sciences| Engineering| Chemical Sciences,-,-,-,Quantum Chemistry and Molecular Interaction Insights,8,83.453,Halogen Bonds and Their Role in Supramolecular Chemistry,1245,98.24,Definitive,2017.0,8.0,N/A,"Adasme-Carreño, F.| Alzate-Morales, J.| Ireta, J.",Universidad Autónoma Metropolitana| Universidad de Talca,Chile| Mexico,0
6506604079,6506604079,PSIQUE: Protein Secondary Structure Identification on the Basis of Quaternions and Electronic Structure Calculations,"Adasme-Carreño, F.| Caballero, J.| Ireta, J.",3.0,56139493400| 8314999100| 6506604079,2021.0,2021-04-26,Journal of Chemical Information and Modeling,61,4,1789-1800,-,ISSN-15499596,130080.0,Journal,American Chemical Society,English,1.3,19,7.7,7,1.223,7,0.75,21.0,8.0,0.41,12.06,41.0,53.0,0.0,0.0,"Adasme-Carreño, F., Caballero, J., Ireta, J. (2021).PSIQUE: Protein Secondary Structure Identification on the Basis of Quaternions and Electronic Structure Calculations. Journal of Chemical Information and Modeling,61(4) 1789-1800",https://www.scopus.com/record/display.url?eid=2-s2.0-85105003371&origin=resultslist,10.1021/acs.jcim.0c01343,Article,,2-s2.0-85105003371,33769809,Universidad Autónoma Metropolitana| Universidad de Talca,505017| 603014,Academic,2.0,60016278| 60028381,Universidad de Talca| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56139493400,6506604079,56139493400| 6506604079,-,Chile| Mexico,2.0,1500| 1600| 1706| 3309,General Chemical Engineering| General Chemistry| Computer Science Applications| Library and Information Sciences,4| 3| 2,Natural Sciences| Social Sciences & Management| Engineering & Technology,219| 329| 213| 212| 409,Engineering - Chemical| Library & Information Management| Data Science| Computer Science & Information Systems| Chemistry,40| 36| 38| 37,Social Sciences| Engineering| Computer Science| Physical Sciences,34,Chemical Sciences,3404| 3407,Medicinal and biomolecular chemistry| Theoretical and computational chemistry,-,Innovative Approaches in Drug Discovery and Protein Structure,210,95.029,Protein Structure Modeling and Prediction Techniques,1169,89.61,Very Good,2021.0,8.0,N/A,"Adasme-Carreño, F.| Caballero, J.| Ireta, J.",Universidad Autónoma Metropolitana| Universidad de Talca,Chile| Mexico,0
6506604079,6506604079,Theoretical investigations on the layer-anion interaction in Mg-Al layered double hydroxides: Influence of the anion nature and layer composition,"Cuautli, C.| Ireta, J.",2.0,56538706300| 6506604079,2015.0,2015-03-07,Journal of Chemical Physics,142,9,-,094704,ISSN-00219606,28134.0,Journal,American Institute of Physics Inc.,English,1.05,26,5.2,12,1.255,14,0.98,31.0,7.0,0.09,10.7,49.0,68.0,0.0,0.0,"Cuautli, C., Ireta, J. (2015).Theoretical investigations on the layer-anion interaction in Mg-Al layered double hydroxides: Influence of the anion nature and layer composition. Journal of Chemical Physics,142(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84924104552&origin=resultslist,10.1063/1.4913570,Article,Bronze,2-s2.0-84924104552,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,56538706300,6506604079,6506604079,-,Mexico,1.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,439| 409| 249,Physics & Astronomy| Chemistry| Engineering - Petroleum,37,Physical Sciences,40| 51| 34,Engineering| Physical Sciences| Chemical Sciences,-,-,-,Layered Double Hydroxides in Polymer Nanocomposites,484,61.282,Layered Double Hydroxides in Nanocomposite Applications,164,98.303,Definitive,2015.0,7.0,N/A,"Cuautli, C.| Ireta, J.",Universidad Autónoma Metropolitana,Mexico,0
6506604079,6506604079,Charge-transfer energy through the dipole moment,"Carmona-Espíndola, J.| Flores, A.| Ireta, J.| Gázquez, J.L.",4.0,35621686500| 57896423600| 6506604079| 56013736400,2024.0,2024-12-21,Journal of Chemical Physics,161,23,-,234109,ISSN-00219606,28134.0,Journal,American Institute of Physics,English,0.91,35,5.3,25,0.819,21,0.45,5.0,7.0,1.01,6.96,21.0,29.0,0.0,0.0,"Carmona-Espíndola, J., Flores, A., Ireta, J. and 1 more (...) (2024).Charge-transfer energy through the dipole moment. Journal of Chemical Physics,161(23) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85212771775&origin=resultslist,10.1063/5.0235534,Article,Hybrid gold,2-s2.0-85212771775,39688258,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60028381| 60027998,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",35621686500,56013736400,35621686500,-,Mexico,1.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,409| 439| 249,Chemistry| Physics & Astronomy| Engineering - Petroleum,37,Physical Sciences,34| 51| 40,Chemical Sciences| Physical Sciences| Engineering,-,-,-,Quantum Chemistry and Molecular Interaction Insights,8,83.453,Energy Decomposition in Molecular Interactions,55650,54.796,Definitive,2024.0,7.0,N/A,"Carmona-Espíndola, J.| Flores, A.| Ireta, J.| Gázquez, J.L.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico,0
6506604079,6506604079,Understanding the unusual stiffness of hydrophobic dipeptide crystals,"M. del Campo, J.| Ireta, J.",2.0,57886320600| 6506604079,2021.0,2021-05-28,Physical Chemistry Chemical Physics,23,20,11931-11936,-,ISSN-14639076,27011.0,Journal,Royal Society of Chemistry,English,0.94,36,6.3,16,0.899,20,0.47,10.0,6.0,0.38,13.02,47.0,55.0,0.0,0.0,"M. del Campo, J., Ireta, J. (2021).Understanding the unusual stiffness of hydrophobic dipeptide crystals. Physical Chemistry Chemical Physics,23(20) 11931-11936",https://www.scopus.com/record/display.url?eid=2-s2.0-85106989878&origin=resultslist,10.1039/d0cp06018f,Article,,2-s2.0-85106989878,33998612,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60005847| 60032442| 60028381,"Universidad Nacional Autónoma de México, Facultad de Quimica| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57886320600,6506604079,57886320600,-,Mexico,1.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,4| 2,Natural Sciences| Engineering & Technology,409| 249| 439,Chemistry| Engineering - Petroleum| Physics & Astronomy,37,Physical Sciences,51| 40| 34,Physical Sciences| Engineering| Chemical Sciences,-,-,-,Aptamer Applications in Cancer Detection and Treatment,359,90.517,Peptide Nanotubes and Their Multifunctional Properties,22540,94.941,Very Good,2021.0,6.0,N/A,"M. del Campo, J.| Ireta, J.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
6506604079,6506604079,Activated layered double hydroxides: assessing the surface anion basicity and its connection with the catalytic activity in the cyanoethylation of alcohols,"Castro, G.| Valente, J.S.| Galván, M.| Ireta, J.",4.0,59845812600| 10141548200| 7006004160| 6506604079,2022.0,2022-09-05,Physical Chemistry Chemical Physics,24,38,23507-23516,-,ISSN-14639076,27011.0,Journal,Royal Society of Chemistry,English,0.9,36,5.9,22,0.824,22,0.74,14.0,5.0,0.4,12.48,46.0,55.0,0.0,0.0,"Castro, G., Valente, J.S., Galván, M. and 1 more (...) (2022).Activated layered double hydroxides: assessing the surface anion basicity and its connection with the catalytic activity in the cyanoethylation of alcohols. Physical Chemistry Chemical Physics,24(38) 23507-23516",https://www.scopus.com/record/display.url?eid=2-s2.0-85139341852&origin=resultslist,10.1039/d2cp02704f,Article,,2-s2.0-85139341852,36129120,Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,505017| 505005,Government| Academic,2.0,60028381| 60019271,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano Del Petroleo,59845812600,6506604079,6506604079,-,Mexico,1.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,4| 2,Natural Sciences| Engineering & Technology,249| 439| 409,Engineering - Petroleum| Physics & Astronomy| Chemistry,37,Physical Sciences,51| 40| 34,Physical Sciences| Engineering| Chemical Sciences,-,-,-,Layered Double Hydroxides in Polymer Nanocomposites,484,61.282,Layered Double Hydroxides in Nanocomposite Applications,164,98.303,Definitive,2022.0,5.0,N/A,"Castro, G.| Valente, J.S.| Galván, M.| Ireta, J.",Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,Mexico,0
