Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58192076600,58192076600,Non-covalent interactions in polymorphs of urea under pressure,"Padilla-Bernal, G.| Gutiérrez-Flores, J.| Garza, J.| Vargas, R.",4.0,58192076600| 57193845445| 57204698538| 55989742600,2023.0,2023-05-01,Theoretical Chemistry Accounts,142,5,-,42,ISSN-1432881X,21970.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.56,58,3.4,60,0.345,63,1.28,21.0,4.0,0.42,9.52,43.0,53.0,0.0,0.0,"Padilla-Bernal, G., Gutiérrez-Flores, J., Garza, J. and 1 more (...) (2023).Non-covalent interactions in polymorphs of urea under pressure. Theoretical Chemistry Accounts,142(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85153215947&origin=resultslist,10.1007/s00214-023-02978-x,Article,,2-s2.0-85153215947,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,58192076600,55989742600,55989742600,-,Mexico,1.0,1606,Physical and Theoretical Chemistry,2| 4,Engineering & Technology| Natural Sciences,249| 409,Engineering - Petroleum| Chemistry,37,Physical Sciences,34,Chemical Sciences,3406| 3407,Physical chemistry| Theoretical and computational chemistry,-,Machine Learning Insights into Crystal Structures,1264,69.196,Hydrogen Bond Dynamics in High-Pressure Crystalline Structures,21236,71.519,Definitive,2023.0,4.0,N/A,"Padilla-Bernal, G.| Gutiérrez-Flores, J.| Garza, J.| Vargas, R.",Universidad Autónoma Metropolitana,Mexico,0
