Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58030098400,58030098400,"Characterization of petcoke and derived oxygen-functionalized products accompanied by XRD, FT-MIR and SS-NMR","Cervantes-Arista, J.I.| Herbert-Pucheta, J.E.| Suárez-Toriello, V.A.| Toledo-Antonio, J.A.| López-Salinas, E.",5.0,58030098400| 54790895600| 57194440115| 6602811532| 7004599289,2024.0,2024-02-01,Fuel,357,-,-,129969,ISSN-00162361,16313.0,Journal,Elsevier Ltd,English,1.74,9,14.2,5,1.614,7,1.32,38.0,5.0,0.58,8.58,27.0,44.0,0.0,0.0,"Cervantes-Arista, J.I., Herbert-Pucheta, J.E., Suárez-Toriello, V.A. and 2 more (...) (2024).Characterization of petcoke and derived oxygen-functionalized products accompanied by XRD, FT-MIR and SS-NMR. Fuel,357",https://www.scopus.com/record/display.url?eid=2-s2.0-85172869955&origin=resultslist,10.1016/j.fuel.2023.129969,Article,,2-s2.0-85172869955,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Instituto Mexicano del Petroleo| Centro de Innovación Aplicada en Tecnologias Competitivas,704696| 505017| 505011| 505005| 720147,Government| Academic,5.0,60019271| 60019176| 60095236| 60027998| 60028381,"Instituto Mexicano Del Petroleo| Instituto Politécnico Nacional| Centro de Innovación Aplicada en Tecnologías Competitivas| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana -Unidad Iztapalapa",58030098400,7004599289,54790895600,-,Mexico,1.0,1500| 1605| 2102| 2103,General Chemical Engineering| Organic Chemistry| Energy Engineering and Power Technology| Fuel Technology,4| 2,Natural Sciences| Engineering & Technology,409| 249| 219| 221,Chemistry| Engineering - Petroleum| Engineering - Chemical| Engineering - Electrical & Electronic,37| 36,Physical Sciences| Engineering,40,Engineering,4004| 4012| 4019,Chemical engineering| Fluid mechanics and thermal engineering| Resources engineering and extractive metallurgy,-,Organic Matter Dynamics in Environmental Systems,768,69.719,Humic Acid Contributions to Soil Health,2573,97.467,Definitive,2024.0,5.0,N/A,"Cervantes-Arista, J.I.| Herbert-Pucheta, J.E.| Suárez-Toriello, V.A.| Toledo-Antonio, J.A.| López-Salinas, E.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Instituto Mexicano del Petroleo| Centro de Innovación Aplicada en Tecnologias Competitivas,Mexico,0
