Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57250370100,57250370100,Are andragogy and heutagogy the secret recipe for transdisciplinary entrepreneurship education?,"Martínez, L.| Muñoz, J.",2.0,57224723788| 57250370100,2021.0,2021-01-01,European Business Review,33,6,957-974,-,ISSN-0955534X,130068.0,Journal,Emerald Group Holdings Ltd.,English,3.54,2,13.1,2,2.387,4,1.03,58.0,8.0,0.43,11.6,41.0,52.0,0.0,0.0,"Martínez, L., Muñoz, J. (2021).Are andragogy and heutagogy the secret recipe for transdisciplinary entrepreneurship education?. European Business Review,33(6) 957-974",https://www.scopus.com/record/display.url?eid=2-s2.0-85114519544&origin=resultslist,10.1108/EBR-11-2020-0290,Article,,2-s2.0-85114519544,-,Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,505017| 505012,Academic,2.0,60007966| 60014923,Tecnológico de Monterrey| Universidad Autónoma Metropolitana,57224723788,57250370100,57224723788,-,Mexico,1.0,1401| 1403,"Business, Management and Accounting (miscellaneous)| Business and International Management",3,Social Sciences & Management,308,Business & Management Studies,35,Business and Economics,35,"Commerce, Management, Tourism And Services",3507| 3506| 3502,"Strategy, management and organisational behaviour| Marketing| Banking, finance and investment",SDG 4,Entrepreneurship and Family Business Dynamics,481,96.991,Entrepreneurship Education and Student Intentions,82,99.833,Very Good,2021.0,8.0,N/A,"Martínez, L.| Muñoz, J.",Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
