Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57217575372,57217575372,Optical properties of anatase TiO2: synergy between transition metal doping and oxygen vacancies,"González-Torres, J.C.| Cipriano, L.A.| Poulain, E.| Domínguez-Soria, V.| García-Cruz, R.| Olvera-Neria, O.",6.0,55430103300| 57217575372| 55953457000| 12805319300| 56548777900| 56013673300,2018.0,2018-10-01,Journal of Molecular Modeling,24,10,-,276,ISSN-16102940,57844.0,Journal,Springer Verlag,English,0.51,64,2.2,44,0.37,53,1.63,48.0,18.0,0.31,12.77,29.0,57.0,0.0,0.0,"González-Torres, J.C., Cipriano, L.A., Poulain, E. and 3 more (...) (2018).Optical properties of anatase TiO2: synergy between transition metal doping and oxygen vacancies. Journal of Molecular Modeling,24(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85053007958&origin=resultslist,10.1007/s00894-018-3816-3,Article,,2-s2.0-85053007958,30194488,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,55430103300,56013673300,56013673300,-,Mexico,1.0,1503| 1604| 1605| 1606| 1703| 1706,Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Computational Theory and Mathematics| Computer Science Applications,4| 2,Natural Sciences| Engineering & Technology,213| 212| 409| 249| 219,Data Science| Computer Science & Information Systems| Chemistry| Engineering - Petroleum| Engineering - Chemical,36| 37| 38,Engineering| Physical Sciences| Computer Science,34,Chemical Sciences,3407| 3406| 3404,Theoretical and computational chemistry| Physical chemistry| Medicinal and biomolecular chemistry,-,Photocatalytic Properties of Titanium Dioxide Structures,62,94.768,Photocatalytic Innovations in Titanium Dioxide Applications,47,98.985,Very Good,2018.0,18.0,N/A,"González-Torres, J.C.| Cipriano, L.A.| Poulain, E.| Domínguez-Soria, V.| García-Cruz, R.| Olvera-Neria, O.",Universidad Autónoma Metropolitana,Mexico,0
