Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57207035034,57207035034,Training and social position of public employees in the city of Mexico at the beginning of the 20th century,"Barbosa, M.",1.0,57207035034,2018.0,2018-10-01,Historia Mexicana,68,2,747-783,-,ISSN-01850172,25679.0,Journal,"Colegio de Mexico, A.C., Departamento de Publicaciones",Spanish,0.47,67,0.2,60,0.104,71,1.44,23.0,7.0,2.25,1.77,49.0,11.0,0.0,0.0,"Barbosa, M. (2018).Training and social position of public employees in the city of Mexico at the beginning of the 20th century. Historia Mexicana,68(2) 747-783",https://www.scopus.com/record/display.url?eid=2-s2.0-85062180911&origin=resultslist,10.24201/hm.v68i2.3751,Article,Gold|Green,2-s2.0-85062180911,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,-,-,57207035034,57207035034,Mexico,1.0,1202,History,1,Arts & Humanities,126,History,33,Arts and Humanities,43,"History, Heritage And Archaeology",4303,Historical studies,-,Cultural Dynamics and Social Integration in Latin America,1456,4.709,Social Dynamics and Crime in Nineteenth-Century Mexico,33411,31.9,Definitive,2018.0,7.0,N/A,"Barbosa, M.",Universidad Autónoma Metropolitana,Mexico,0
