Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57212563096,57212563096,"Production of directly compressible excipients with mannitol by wet granulation: Rheological, compressibility and compactibility characterization","Hernández, O.C.| Baltazar, E.H.| González, E.A.| Contreras, L.M.M.",4.0,57212563096| 6602904238| 57212554236| 7801520196,2019.0,2019-01-01,Farmacia,67,6,973-985,-,ISSN-00148237,21810.0,Journal,Romanian Society for Pharmaceutical Sciences,English,0.72,49,2.5,40,0.356,36,1.11,28.0,7.0,0.45,4.45,47.0,50.0,0.0,0.0,"Hernández, O.C., Baltazar, E.H., González, E.A. and 1 more (...) (2019).Production of directly compressible excipients with mannitol by wet granulation: Rheological, compressibility and compactibility characterization. Farmacia,67(6) 973-985",https://www.scopus.com/record/display.url?eid=2-s2.0-85077051015&origin=resultslist,10.31925/farmacia.2019.6.7,Article,Bronze,2-s2.0-85077051015,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505016| 505017| 505023,Academic,3.0,60014923| 60025626| 60032442,Universidad Autónoma Metropolitana| Universidad Autónoma del Estado de Morelos| Universidad Nacional Autónoma de México,57212563096,7801520196,7801520196,-,Mexico,1.0,3000,"General Pharmacology, Toxicology and Pharmaceutics",5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 30| 34,"Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences| Chemical Sciences",3214| 3405| 3006,Pharmacology and pharmaceutical sciences| Organic chemistry| Food sciences,-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Tablet Formulation and Compression Properties in Pharmaceuticals,2686,90.916,Definitive,2019.0,7.0,N/A,"Hernández, O.C.| Baltazar, E.H.| González, E.A.| Contreras, L.M.M.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
