Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195581071,57195581071,"Latin American scientific journals of Communication indexed in WoS, Scopus and Open Access databases","Rogel-Salazar, R.| Santiago-Bautista, I.| Martínez-Domínguez, N.",3.0,35265086900| 57195581071| 56364698900,2017.0,2017-09-01,Comunicacion y Sociedad (Mexico),30,-,167-196,-,ISSN-0188252X,21100305234.0,Journal,Universidad de Guadalajara,Spanish,0.86,38,0.6,61,0.327,46,3.11,102.0,19.0,1.16,6.05,28.0,25.0,0.0,0.0,"Rogel-Salazar, R., Santiago-Bautista, I., Martínez-Domínguez, N. (2017).Latin American scientific journals of Communication indexed in WoS, Scopus and Open Access databases. Comunicacion y Sociedad (Mexico),30167-196",https://www.scopus.com/record/display.url?eid=2-s2.0-85028922880&origin=resultslist,10.32870/cys.v0i30.6514,Article,Gold|Green,2-s2.0-85028922880,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,505017| 505051,Academic,2.0,60002281| 60023193,Universidad Autónoma del Estado de México| Universidad Autónoma Metropolitana - Azcapotzalco,35265086900,56364698900,-,-,Mexico,1.0,3315,Communication,3,Social Sciences & Management,311,Communication & Media Studies,40,Social Sciences,36| 47| 44,"Creative Arts And Writing| Language, Communication And Culture| Human Society",4701| 3605| 4401,Communication and media studies| Screen and digital media| Anthropology,-,Peer Review Dynamics in Biomedical Research Networks,101,86.593,Trends and Challenges in Spanish Communication Research,51443,65.773,Defensible,2017.0,19.0,N/A,"Rogel-Salazar, R.| Santiago-Bautista, I.| Martínez-Domínguez, N.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,Mexico,0
