Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57119303400,57119303400,Delay in puberty indices of Wistar rats caused by Cadmium. Focus on the redox system in reproductive organs,"Hernández-Rodríguez, J.| López, A.L.| Montes, S.| Bonilla-Jaime, H.| Morales, I.| Limón-Morales, O.| Ríos, C.| Hernández-González, M.| Vigueras-Villaseñor, R.M.| Arteaga-Silva, M.",10.0,57219463755| 57220996353| 7003956100| 8790024800| 57119303400| 37031460500| 7101933223| 7003309762| 59662805000| 8654304700,2021.0,2021-01-01,Reproductive Toxicology,99,-,71-79,-,ISSN-08906238,24028.0,Journal,Elsevier Inc.,English,0.83,42,5.2,43,0.676,39,1.04,27.0,13.0,0.57,12.38,30.0,44.0,0.0,0.0,"Hernández-Rodríguez, J., López, A.L., Montes, S. and 7 more (...) (2021).Delay in puberty indices of Wistar rats caused by Cadmium. Focus on the redox system in reproductive organs. Reproductive Toxicology,9971-79",https://www.scopus.com/record/display.url?eid=2-s2.0-85097459928&origin=resultslist,10.1016/j.reprotox.2020.11.010,Article,,2-s2.0-85097459928,33249230,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Universidad de Guadalajara| Instituto Nacional de Pediatria,505002| 505017| 505040| 505019| 505041,Academic| Government,5.0,60014923| 60017323| 60000029| 60028381| 60008943| 60004914,Universidad Autónoma Metropolitana| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Nacional de Neurología y Neurocirugía| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Guadalajara| Instituto Nacional de Pediatría,57219463755,8654304700,8654304700,-,Mexico,1.0,3005,Toxicology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,32,Life Sciences,32,Biomedical And Clinical Sciences,3215| 3214,Reproductive medicine| Pharmacology and pharmaceutical sciences,SDG 3,Health Risks of Lead and Cadmium Exposure,824,62.263,Cadmium Toxicity and Cellular Mechanisms of Response,2121,97.723,Very Good,2021.0,13.0,N/A,"Hernández-Rodríguez, J.| López, A.L.| Montes, S.| Bonilla-Jaime, H.| Morales, I.| Limón-Morales, O.| Ríos, C.| Hernández-González, M.| Vigueras-Villaseñor, R.M.| Arteaga-Silva, M.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Universidad de Guadalajara| Instituto Nacional de Pediatria,Mexico,0
