Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59362213900,59362213900,Changes in D4 and GABAA subunit α3 receptors in the thalamic reticular nucleus caused by unilateral lesion of the globus pallidus,"Montoya-Gress, L.| Juárez-Rojas, L.| Almanza-Pérez, J.| Farfán-García, E.| Gómez-Quiroz, L.| Ommati, M.M.| Heidari, R.| Querejeta-Villagómez, E.| Alatorre-Pérez, A.| Retana-Márquez, S.",10.0,59362213900| 56453552800| 56013541000| 55762063500| 56000734700| 55696276900| 25822454600| 59362331500| 59362254400| 8790024700,2024.0,2024-10-11,Acta Neurobiologiae Experimentalis,84,3,275-287,-,ISSN-00651400,17540.0,Journal,Nencki Institute of Experimental Biology,English,0.4,71,2.6,76,0.421,60,0.88,9.0,1.0,0.19,5.19,56.0,64.0,0.0,0.0,"Montoya-Gress, L., Juárez-Rojas, L., Almanza-Pérez, J. and 7 more (...) (2024).Changes in D4 and GABAA subunit α3 receptors in the thalamic reticular nucleus caused by unilateral lesion of the globus pallidus. Acta Neurobiologiae Experimentalis,84(3) 275-287",https://www.scopus.com/record/display.url?eid=2-s2.0-85206065011&origin=resultslist,10.55782/ane-2024-2544,Article,Gold,2-s2.0-85206065011,39392023,Henan University of Science and Technology| Universidad Autónoma Metropolitana| Shiraz University of Medical Sciences| Instituto Politécnico Nacional,203093| 505017| 404020| 505011,Academic,4.0,60028381| 60019176| 60073587| 60021948| 60159515,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional| Henan University of Science and Technology| Shiraz University of Medical Sciences| Pharmaceutical Sciences Research Center (SUMS),59362213900,8790024700,-,-,China| Mexico| Iran,3.0,2800,General Neuroscience,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 52,Biomedical And Clinical Sciences| Psychology,3209| 5202,Neurosciences| Biological psychology,-,Deep Brain Stimulation and Robotic Innovations in Tremor Management,455,72.335,Thalamic Neuron Dynamics and Cortical Interactions,8893,77.297,Other,2024.0,1.0,N/A,"Montoya-Gress, L.| Juárez-Rojas, L.| Almanza-Pérez, J.| Farfán-García, E.| Gómez-Quiroz, L.| Ommati, M.M.| Heidari, R.| Querejeta-Villagómez, E.| Alatorre-Pérez, A.| Retana-Márquez, S.",Henan University of Science and Technology| Universidad Autónoma Metropolitana| Shiraz University of Medical Sciences| Instituto Politécnico Nacional,China| Mexico| Iran,0
