Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6504762237,6504762237,Airborne Bacterial Diversity from the Low Atmosphere of Greater Mexico City,"García-Mena, J.| Murugesan, S.| Pérez-Muñoz, A.A.| García-Espitia, M.| Maya, O.| Jacinto-Montiel, M.| Monsalvo-Ponce, G.| Piña-Escobedo, A.| Domínguez-Malfavón, L.| Gómez-Ramírez, M.| Cervantes-González, E.| Núñez-Cardona, M.T.",12.0,6505816476| 56545280500| 57159993600| 6507275715| 59899344600| 57160458600| 57160192900| 14039420900| 55481517700| 6508368029| 56002671300| 6504762237,2016.0,2016-07-01,Microbial Ecology,72,1,70-84,-,ISSN-00953628,20266.0,Journal,Springer New York LLC,English,1.12,23,6,8,1.325,13,2.45,74.0,38.0,1.58,8.23,15.0,18.0,0.0,0.0,"García-Mena, J., Murugesan, S., Pérez-Muñoz, A.A. and 9 more (...) (2016).Airborne Bacterial Diversity from the Low Atmosphere of Greater Mexico City. Microbial Ecology,72(1) 70-84",https://www.scopus.com/record/display.url?eid=2-s2.0-84960110842&origin=resultslist,10.1007/s00248-016-0747-3,Article,,2-s2.0-84960110842,26944561,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Instituto Politécnico Nacional,505002| 505017| 505014| 505011,Academic| Government,4.0,60017323| 60019176| 60031335| 60010210,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Universidad Autónoma de San Luis Potosí| Universidad Autónoma Metropolitana Unidad Xochimilco,6505816476,6504762237,6505816476,-,Mexico,1.0,1105| 1111| 2303,"Ecology, Evolution, Behavior and Systematics| Soil Science| Ecology",5| 4,Life Sciences & Medicine| Natural Sciences,502| 424,Agriculture & Forestry| Environmental Sciences,32| 37,Life Sciences| Physical Sciences,31| 41,Biological Sciences| Environmental Sciences,3107| 4106| 3103,Microbiology| Soil sciences| Ecology,-,Microbial Dynamics and Soil Health Interactions,814,84.957,Bioaerosols and Their Impact on Health,19943,93.127,Very Good,2016.0,38.0,N/A,"García-Mena, J.| Murugesan, S.| Pérez-Muñoz, A.A.| García-Espitia, M.| Maya, O.| Jacinto-Montiel, M.| Monsalvo-Ponce, G.| Piña-Escobedo, A.| Domínguez-Malfavón, L.| Gómez-Ramírez, M.| Cervantes-González, E.| Núñez-Cardona, M.T.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Instituto Politécnico Nacional,Mexico,0
