Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57196098304,57196098304,Solid state fermentation of fig (Ficus carica L.) by-products using fungi to obtain phenolic compounds with antioxidant activity and qualitative evaluation of phenolics obtained,"Buenrostro-Figueroa, J.J.| Velázquez, M.| Flores-Ortega, O.| Ascacio-Valdés, J.A.| Huerta-Ochoa, S.| Aguilar, C.N.| Prado-Barragán, L.A.",7.0,56303429300| 57213010876| 57196098304| 36026665900| 12144465900| 7102461199| 6508060194,2017.0,2017-11-01,Process Biochemistry,62,-,16-23,-,ISSN-13595113,16134.0,Journal,Elsevier Ltd,English,1.06,26,4.6,29,0.761,33,2.33,98.0,81.0,1.53,11.13,6.0,19.0,0.0,0.0,"Buenrostro-Figueroa, J.J., Velázquez, M., Flores-Ortega, O. and 4 more (...) (2017).Solid state fermentation of fig (Ficus carica L.) by-products using fungi to obtain phenolic compounds with antioxidant activity and qualitative evaluation of phenolics obtained. Process Biochemistry,6216-23",https://www.scopus.com/record/display.url?eid=2-s2.0-85030454244&origin=resultslist,10.1016/j.procbio.2017.07.016,Article,,2-s2.0-85030454244,-,Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana,704861| 505017,Academic,2.0,60028381| 123265786| 60019561| 113737016,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Tecnológico de Estudios Superiores de Chimalhuacán| Universidad Autónoma de Coahuila| Research Center in Food and Development A.C.,56303429300,6508060194,6508060194,-,Mexico,1.0,1303| 1502| 2402,Biochemistry| Bioengineering| Applied Microbiology and Biotechnology,2| 5,Engineering & Technology| Life Sciences & Medicine,507| 219,Biological Sciences| Engineering - Chemical,32| 36,Life Sciences| Engineering,31,Biological Sciences,3106| 3101,Industrial biotechnology| Biochemistry and cell biology,-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Diverse Applications and Benefits of Ficus Carica,14147,88.811,Very Good,2017.0,81.0,N/A,"Buenrostro-Figueroa, J.J.| Velázquez, M.| Flores-Ortega, O.| Ascacio-Valdés, J.A.| Huerta-Ochoa, S.| Aguilar, C.N.| Prado-Barragán, L.A.",Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana,Mexico,0
