Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58297099600,58297099600,Economic Cost of the Waste of Anti-inflammatory and Analgesic Drugs in Mexico City,"Quintana-Salazar, E.A.| Reyes-Mendoza, M.| Heyerdahl-Viau, I.| Aedo-Sordo, J.A.| Prado-Galbarro, F.J.| Martínez-Núñez, J.M.",6.0,57222316938| 58297099600| 58000315700| 58297726600| 55443498900| 47862025300,2023.0,2023-06-01,Biological and Pharmaceutical Bulletin,46,6,781-787,-,ISSN-09186158,20064.0,Journal,Pharmaceutical Society of Japan,English,0.55,59,3.5,49,0.518,40,0.89,16.0,1.0,0.1,9.61,65.0,73.0,0.0,0.0,"Quintana-Salazar, E.A., Reyes-Mendoza, M., Heyerdahl-Viau, I. and 3 more (...) (2023).Economic Cost of the Waste of Anti-inflammatory and Analgesic Drugs in Mexico City. Biological and Pharmaceutical Bulletin,46(6) 781-787",https://www.scopus.com/record/display.url?eid=2-s2.0-85160774010&origin=resultslist,10.1248/BPB.B22-00790,Article,Gold,2-s2.0-85160774010,37258142,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210| 129842590,Universidad Autónoma Metropolitana Unidad Xochimilco| SINGREM,57222316938,47862025300,47862025300,-,Mexico,1.0,3003| 3004,Pharmaceutical Science| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,34| 32| 31,Chemical Sciences| Biomedical And Clinical Sciences| Biological Sciences,3101| 3404| 3214,Biochemistry and cell biology| Medicinal and biomolecular chemistry| Pharmacology and pharmaceutical sciences,-,Environmental Impact of Pharmaceuticals and Contaminants,153,98.169,Pharmaceutical Waste Management and Environmental Impact,22974,86.42,Definitive,2023.0,1.0,N/A,"Quintana-Salazar, E.A.| Reyes-Mendoza, M.| Heyerdahl-Viau, I.| Aedo-Sordo, J.A.| Prado-Galbarro, F.J.| Martínez-Núñez, J.M.",Universidad Autónoma Metropolitana,Mexico,0
