Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203507895,57203507895,Synthesis of luminescent terbium-thenoyltriflouroacetone MOF nanorods for green laser application,"Medina-Velazquez, D.Y.| Caldiño, U.| Morales-Ramirez, A.| Reyes-Miranda, J.| Lopez, R.E.| Escudero, R.| Ruiz-Guerrero, R.| Morales Perez, M.F.",8.0,57216786713| 6602484062| 57202562616| 55735296300| 56685435800| 7006911363| 8631981500| 57203507895,2019.0,2019-01-01,Optical Materials,87,-,3-10,-,ISSN-09253467,12318.0,Journal,Elsevier B.V.,English,1.08,27,4.4,26,0.594,19,1.86,72.0,29.0,1.29,11.66,18.0,22.0,0.0,0.0,"Medina-Velazquez, D.Y., Caldiño, U., Morales-Ramirez, A. and 5 more (...) (2019).Synthesis of luminescent terbium-thenoyltriflouroacetone MOF nanorods for green laser application. Optical Materials,873-10",https://www.scopus.com/record/display.url?eid=2-s2.0-85051965158&origin=resultslist,10.1016/j.optmat.2018.08.021,Article,Green,2-s2.0-85051965158,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60023193| 60028381| 60006489| 60019176| 60005971| 60032442,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Instituto Politécnico Nacional| Instituto de Investigaciones en Materiales| Universidad Nacional Autónoma de México,57216786713,57203507895,57216786713,-,Mexico,1.0,1604| 1605| 1606| 1607| 2208| 2504| 3107,"Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics",2| 4,Engineering & Technology| Natural Sciences,221| 439| 409| 249| 433,Engineering - Electrical & Electronic| Physics & Astronomy| Chemistry| Engineering - Petroleum| Materials Science,36| 37,Engineering| Physical Sciences,51,Physical Sciences,5104| 5102,"Condensed matter physics| Atomic, molecular and optical physics",-,Luminescent Properties and DNA Interactions of Europium Complexes,982,55.069,Luminescent Hybrid Materials with Lanthanide Ions,8697,61.963,Defensible,2019.0,29.0,N/A,"Medina-Velazquez, D.Y.| Caldiño, U.| Morales-Ramirez, A.| Reyes-Miranda, J.| Lopez, R.E.| Escudero, R.| Ruiz-Guerrero, R.| Morales Perez, M.F.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
