Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57221533474,57221533474,Two-phase flow-patterns identification in oil/gas pipelines based on fractal analysis,"Moguel-Castañeda, J.G.| Rocha-Lara, C.E.| Ramirez-Castelan, C.E.| Soto-Cortes, G.| Hernandez-Martinez, E.| Puebla, H.",6.0,56974361600| 57221533474| 56974335000| 6506479456| 56013655800| 6603401765,2021.0,2021-04-01,Canadian Journal of Chemical Engineering,99,4,874-883,-,ISSN-00084034,16366.0,Journal,John Wiley and Sons Inc,English,0.72,49,3.9,38,0.432,43,0.81,23.0,8.0,0.28,14.25,41.0,61.0,0.0,0.0,"Moguel-Castañeda, J.G., Rocha-Lara, C.E., Ramirez-Castelan, C.E. and 3 more (...) (2021).Two-phase flow-patterns identification in oil/gas pipelines based on fractal analysis. Canadian Journal of Chemical Engineering,99(4) 874-883",https://www.scopus.com/record/display.url?eid=2-s2.0-85099356894&origin=resultslist,10.1002/cjce.23949,Article,,2-s2.0-85099356894,-,Universidad Autónoma Metropolitana| Universidad Veracruzana,505017| 505056,Academic,2.0,60023193| 60112837| 60007909,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana-Lerma| Universidad Veracruzana,56974361600,6603401765,6603401765,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4019| 4004,Resources engineering and extractive metallurgy| Chemical engineering,-,Electrostatic Separation and Two-Phase Flow Dynamics,1148,22.433,Neural Network Applications in Two-Phase Flow Identification,52760,76.356,Defensible,2021.0,8.0,N/A,"Moguel-Castañeda, J.G.| Rocha-Lara, C.E.| Ramirez-Castelan, C.E.| Soto-Cortes, G.| Hernandez-Martinez, E.| Puebla, H.",Universidad Autónoma Metropolitana| Universidad Veracruzana,Mexico,0
