Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195331155,57195331155,"Acaulospora alpina and Ambispora fennica, two new records of arbuscular mycorrhizal fungi for Mexico","Varela-Fregoso, L.| Mora-Velázquez, A.| Chávez-Hernández, C.G.| Martínez-Bernal, A.| García-Sánchez, R.| Chimal-Sánchez, E.| Montaño, N.M.",7.0,25960482600| 57195331155| 57195329600| 6505644141| 55206339300| 57188590841| 12752129400,2017.0,2017-09-01,Revista Mexicana de Biodiversidad,88,3,496-501,-,ISSN-18703453,4700152414.0,Journal,Universidad Nacional Autonoma de Mexico,English| Spanish,0.83,40,1.4,65,0.421,58,0.69,21.0,5.0,0.38,7.85,54.0,53.0,0.0,0.0,"Varela-Fregoso, L., Mora-Velázquez, A., Chávez-Hernández, C.G. and 4 more (...) (2017).Acaulospora alpina and Ambispora fennica, two new records of arbuscular mycorrhizal fungi for Mexico. Revista Mexicana de Biodiversidad,88(3) 496-501",https://www.scopus.com/record/display.url?eid=2-s2.0-85027226757&origin=resultslist,10.1016/j.rmb.2017.06.005,Article,Gold|Green,2-s2.0-85027226757,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60029824| 60032442,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México",25960482600,12752129400,12752129400,-,Mexico,1.0,1105,"Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,41| 31,Environmental Sciences| Biological Sciences,3109| 3103| 4104,Zoology| Ecology| Environmental management,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Diversity and Classification of Arbuscular Mycorrhizal Fungi,43302,60.012,Very Good,2017.0,5.0,N/A,"Varela-Fregoso, L.| Mora-Velázquez, A.| Chávez-Hernández, C.G.| Martínez-Bernal, A.| García-Sánchez, R.| Chimal-Sánchez, E.| Montaño, N.M.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
