Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57221529819,57221529819,Therapeutic listening in political representation settings. A form of state-building,"Verón, D.L.",1.0,57221529819,2020.0,2020-11-24,Estudios Sociologicos,39,115,-,2069,ISSN-01854186,14377.0,Journal,"Colegio de Mexico, A.C., Departamento de Publicaciones",Spanish,0.62,56,0.3,75,0.162,67,0.26,6.0,1.0,0.16,6.17,74.0,68.0,0.0,0.0,"Verón, D.L. (2020).Therapeutic listening in political representation settings. A form of state-building. Estudios Sociologicos,39(115) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85099336379&origin=resultslist,10.24201/ES.2021V39N115.2069,Article,Gold|Green,2-s2.0-85099336379,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,-,-,57221529819,57221529819,Mexico,1.0,3312| 3320,Sociology and Political Science| Political Science and International Relations,3,Social Sciences & Management,342| 340,Sociology| Politics & International Studies,40,Social Sciences,44,Human Society,4402| 4410| 4401,Criminology| Sociology| Anthropology,-,Democracy and Justice in Latin American Politics,1491,3.532,Urban Development and Architectural Evolution in Chile,24184,44.367,Defensible,2020.0,1.0,N/A,"Verón, D.L.",Universidad Autónoma Metropolitana,Mexico,0
