Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58204594000,58204594000,Obtention and evaluation hydrophilic matrices for prolonged release of metformin,"García-Guzmán, P.| Rodríguez, G.C.| Almanza, L.O.| Ramírez, M.L.V.| Aceves, L.S.",5.0,57201923778| 58204848500| 58205097400| 58204594000| 57189874608,2022.0,2022-01-01,Revista Colombiana de Ciencias Quimico-Farmaceuticas(Colombia),51,3,1200-1214,-,ISSN-00347418,21827.0,Journal,Universidad Nacional de Colombia,English| Portuguese| Spanish,0.18,86,0.6,75,0.139,75,0.97,14.0,0.0,0.0,7.06,81.0,80.0,0.0,0.0,"García-Guzmán, P., Rodríguez, G.C., Almanza, L.O. and 2 more (...) (2022).Obtention and evaluation hydrophilic matrices for prolonged release of metformin. Revista Colombiana de Ciencias Quimico-Farmaceuticas(Colombia),51(3) 1200-1214",https://www.scopus.com/record/display.url?eid=2-s2.0-85154067983&origin=resultslist,10.15446/rcciquifa.v51n3.100434,Article,Gold,2-s2.0-85154067983,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210| 60014923,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana,57201923778,57189874608,57201923778,-,Mexico,1.0,2736| 3000,"Pharmacology (medical)| General Pharmacology, Toxicology and Pharmaceutics",5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,-,-,-,-,SDG 3,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Gastroretentive Drug Delivery Systems and Formulations,412,89.556,Very Good,2022.0,0.0,N/A,"García-Guzmán, P.| Rodríguez, G.C.| Almanza, L.O.| Ramírez, M.L.V.| Aceves, L.S.",Universidad Autónoma Metropolitana,Mexico,0
