Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195403959,57195403959,Non-deformed singular and non-singular exponential-type potentials,"Pe na, J.J.| Ovando, G.| Morales, J.| García-Ravelo, J.",4.0,57195403959| 56995843000| 56272787100| 22934125400,2017.0,2017-09-01,Journal of Molecular Modeling,23,9,-,265,ISSN-16102940,57844.0,Journal,Springer Verlag,English,0.56,59,2.3,41,0.36,53,0.22,9.0,6.0,0.26,11.73,51.0,60.0,0.0,0.0,"Pe na, J.J., Ovando, G., Morales, J. and 1 more (...) (2017).Non-deformed singular and non-singular exponential-type potentials. Journal of Molecular Modeling,23(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85027873380&origin=resultslist,10.1007/s00894-017-3423-8,Article,,2-s2.0-85027873380,28821972,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional,57195403959,22934125400,57195403959,-,Mexico,1.0,1503| 1604| 1605| 1606| 1703| 1706,Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Computational Theory and Mathematics| Computer Science Applications,4| 2,Natural Sciences| Engineering & Technology,249| 213| 409| 219| 212,Engineering - Petroleum| Data Science| Chemistry| Engineering - Chemical| Computer Science & Information Systems,37| 38| 36,Physical Sciences| Computer Science| Engineering,34,Chemical Sciences,3407| 3406| 3404,Theoretical and computational chemistry| Physical chemistry| Medicinal and biomolecular chemistry,-,Quark Gluon Plasma and Phase Transitions,175,57.619,Quantum Mechanics and Thermodynamic Properties of Complex Systems,2592,91.234,Definitive,2017.0,6.0,N/A,"Pe na, J.J.| Ovando, G.| Morales, J.| García-Ravelo, J.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
