Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57255557000,57255557000,Application of plasma polymerized pyrrole nanoparticles to prevent or reduce de-differentiation of adult rat ventricular cardiomyocytes,"Uribe-Juárez, O.| Godínez, R.| Morales-Corona, J.| Velasco, M.| Olayo-Valles, R.| Acosta-García, M.C.| Alvarado, E.J.| Miguel-Alavez, L.| Carrillo-González, O.-J.| Flores-Sánchez, M.G.| Olayo, R.",11.0,57223050922| 6505991168| 26655036900| 14326173400| 7801614581| 25959834400| 57255327500| 57255557000| 57255327600| 57195735883| 7004460174,2021.0,2021-09-01,Journal of Materials Science: Materials in Medicine,32,9,-,121,ISSN-09574530,21178.0,Journal,Springer,English,0.86,40,6.5,21,0.628,43,0.33,11.0,3.0,0.2,14.7,60.0,67.0,0.0,0.0,"Uribe-Juárez, O., Godínez, R., Morales-Corona, J. and 8 more (...) (2021).Application of plasma polymerized pyrrole nanoparticles to prevent or reduce de-differentiation of adult rat ventricular cardiomyocytes. Journal of Materials Science: Materials in Medicine,32(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85114743113&origin=resultslist,10.1007/s10856-021-06595-7,Article,Gold|Green,2-s2.0-85114743113,34499229,Universidad La Salle| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,705325| 505017| 505023,Academic,3.0,60014923| 60069652| 60032442| 60004252,Universidad Autónoma Metropolitana| Instituto de Fisiologia Celular de la UNAM| Universidad Nacional Autónoma de México| Universidad La Salle,57223050922,7004460174,57223050922,-,Mexico,1.0,1304| 1502| 2204| 2502,Biophysics| Bioengineering| Biomedical Engineering| Biomaterials,5| 2| 4,Life Sciences & Medicine| Engineering & Technology| Natural Sciences,507| 219| 433,Biological Sciences| Engineering - Chemical| Materials Science,36| 32,Engineering| Life Sciences,40,Engineering,4003| 4016,Biomedical engineering| Materials engineering,SDG 3,Magnetic Resonance Imaging Techniques,329,56.442,Cardiomyocyte Culture Techniques and Applications,63922,19.646,Weak,2021.0,3.0,N/A,"Uribe-Juárez, O.| Godínez, R.| Morales-Corona, J.| Velasco, M.| Olayo-Valles, R.| Acosta-García, M.C.| Alvarado, E.J.| Miguel-Alavez, L.| Carrillo-González, O.-J.| Flores-Sánchez, M.G.| Olayo, R.",Universidad La Salle| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
