Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59670797200,59670797200,Review of appropriate and best-evaluated options with life cycle assessment for municipal solid waste management,"Mondragón-Zarza, E.| Hernández-Berriel, M.C.| Turpin-Marion, S.J.| Rosa-Domínguez, E.R.| Mañón-Salas, M.C.| Carreño-de-León, M.C.",6.0,59670797200| 56053305600| 14420597100| 22036016300| 56052981100| 57203765708,2024.0,2024-01-01,Revista Mexicana de Ingeniera Quimica,23,2,-,IA24215,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana,English,0.4,72,2.6,59,0.238,68,4.48,68.0,1.0,0.12,8.56,56.0,68.0,0.0,0.0,"Mondragón-Zarza, E., Hernández-Berriel, M.C., Turpin-Marion, S.J. and 3 more (...) (2024).Review of appropriate and best-evaluated options with life cycle assessment for municipal solid waste management. Revista Mexicana de Ingeniera Quimica,23(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-86000125308&origin=resultslist,10.24275/RMIQ/IA24118B,Article,,2-s2.0-86000125308,-,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Tecnológico de Toluca| University ""Marta Abreu"" of Las Villas",719128| 505017| 714708| 503004,Academic,4.0,60134870| 60029921| 60023193| 60052951,"Tecnológico Nacional de México| Instituto Tecnologico de Toluca| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Central ""Marta Abreu"" de Las Villas",59670797200,57203765708,14420597100,-,Mexico| Cuba,2.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40| 31| 30,"Engineering| Biological Sciences| Agricultural, Veterinary And Food Sciences",3106| 3006| 4004,Industrial biotechnology| Food sciences| Chemical engineering,SDG 7| SDG 9| SDG 11| SDG 12,Waste Management Strategies for Carbon Emission Reduction,447,91.694,Environmental Impact of Municipal Solid Waste Management,2109,99.433,Definitive,2024.0,1.0,N/A,"Mondragón-Zarza, E.| Hernández-Berriel, M.C.| Turpin-Marion, S.J.| Rosa-Domínguez, E.R.| Mañón-Salas, M.C.| Carreño-de-León, M.C.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Tecnológico de Toluca| University ""Marta Abreu"" of Las Villas",Mexico| Cuba,0
