Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57208471630,57208471630,"Aliphatic diacidic long-chain C16 polyesters from 10,16-dihydroxyhexadecanoic acid obtained from tomato residual wastes","Arrieta-Baez, D.| Hernández Ortíz, J.V.| Terán, J.C.| Torres, E.| Gómez-Patiño, M.B.",5.0,7801374716| 57208471630| 6507073479| 15836155800| 41661315500,2019.0,2019-04-17,Molecules,24,8,-,1524,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.15,23,4.1,29,0.698,22,0.96,27.0,6.0,0.25,12.12,50.0,62.0,0.0,0.0,"Arrieta-Baez, D., Hernández Ortíz, J.V., Terán, J.C. and 2 more (...) (2019).Aliphatic diacidic long-chain C16 polyesters from 10,16-dihydroxyhexadecanoic acid obtained from tomato residual wastes. Molecules,24(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064878274&origin=resultslist,10.3390/molecules24081524,Article,Gold|Green,2-s2.0-85064878274,30999714,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505001| 505017| 505011,Academic,3.0,60019176| 60024080| 60024830,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Benemérita Universidad Autónoma de Puebla,7801374716,41661315500,41661315500,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,5| 2| 4,Life Sciences & Medicine| Engineering & Technology| Natural Sciences,249| 537| 532| 409,Engineering - Petroleum| Pharmacy & Pharmacology| Medicine| Chemistry,32| 34| 37,Life Sciences| Medical and Health| Physical Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,-,Gene Expression and Developmental Mechanisms in Plants,880,62.132,Cuticular Wax Composition and Regulation in Plants,7125,95.409,Very Good,2019.0,6.0,N/A,"Arrieta-Baez, D.| Hernández Ortíz, J.V.| Terán, J.C.| Torres, E.| Gómez-Patiño, M.B.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
