Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58634191900,58634191900,"First record of predation on a salamander by the Longtail Alpine Gartersnake, Thamnophis scalaris Cope, 1861","Rojas-Velasco, I.Y.| Tovar, L.G.| Desales-Garduño, C.I.| Cervantes-Velázquez, C.J.| Alvarado-Avilés, J.C.| Hidalgo-Licona, L.F.",6.0,58635116900| 58634191900| 59390602800| 59390702300| 57221371942| 58018566400,2024.0,2024-01-08,Herpetology Notes ,17,-,633-635,-,ISSN-20715773,19600162205.0,Journal,Societas Europaea Herpetologica,English,0.61,55,1.3,68,0.266,61,0.1,1.0,0.0,0.0,3.27,70.0,70.0,0.0,0.0,"Rojas-Velasco, I.Y., Tovar, L.G., Desales-Garduño, C.I. and 3 more (...) (2024).First record of predation on a salamander by the Longtail Alpine Gartersnake, Thamnophis scalaris Cope, 1861. Herpetology Notes ,17633-635",https://www.scopus.com/record/display.url?eid=2-s2.0-85207816507&origin=resultslist,-,Article,,2-s2.0-85207816507,-,Universidad del Valle de México| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,714043| 505017| 505051| 505023,Academic,4.0,60002281| 60112837| 60002604| 60032442| 131880579,Universidad Autónoma del Estado de México| Universidad Autónoma Metropolitana-Lerma| Universidad del Valle de México| Universidad Nacional Autónoma de México| Totlok Asociación Civil,58635116900,58018566400,58018566400,-,Mexico,1.0,1103,Animal Science and Zoology,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 41,Biological Sciences| Environmental Sciences,4104| 3103| 3109,Environmental management| Ecology| Zoology,-,Mathematical Models in Disease Dynamics and Control,751,53.041,Dynamics of Mutualism in Ecological Systems,83318,32.116,Definitive,2024.0,0.0,N/A,"Rojas-Velasco, I.Y.| Tovar, L.G.| Desales-Garduño, C.I.| Cervantes-Velázquez, C.J.| Alvarado-Avilés, J.C.| Hidalgo-Licona, L.F.",Universidad del Valle de México| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,Mexico,0
