Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57148355400,57148355400,Sociodemographics of inequality by Covid-19 in Mexico,"de Oca Zavala, V.M.| Alonso, M.D.P.| Lena, M.M.-L.| Vivaldo-Martínez, M.",4.0,56993898200| 57256624700| 59767592200| 57148355400,2021.0,2021-01-01,Revista Mexicana de Sociologia,83,1,67-91,-,ISSN-01882503,17356.0,Journal,Universidad Nacional Autonoma de Mexico,English| Spanish,0.96,34,0.5,68,0.169,68,1.43,31.0,3.0,0.39,7.69,60.0,54.0,0.0,0.0,"de Oca Zavala, V.M., Alonso, M.D.P., Lena, M.M.-L. and 1 more (...) (2021).Sociodemographics of inequality by Covid-19 in Mexico. Revista Mexicana de Sociologia,83(1) 67-91",https://www.scopus.com/record/display.url?eid=2-s2.0-85114788907&origin=resultslist,10.22201/iis.01882503p.2021.0.60169,Article,,2-s2.0-85114788907,-,"El Colegio de Mexico, A.C.| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México",704101| 505017| 505023,Academic,3.0,60005883| 60032442| 126883168| 126883132| 60014923,"El Colegio de Mexico, A.C.| Universidad Nacional Autónoma de México| Doctora en Administración Pública por el Posgrado de Ciencias Políticas y Sociales de la unam| Posgrado en Psicología de la Facultad de Psicología de la unam| Universidad Autónoma Metropolitana",56993898200,57148355400,56993898200,-,Mexico,1.0,3301| 3312,Social Sciences (miscellaneous)| Sociology and Political Science,3,Social Sciences & Management,342,Sociology,40,Social Sciences,44,Human Society,4404| 4410| 4401,Development studies| Sociology| Anthropology,SDG 3,Place Attachment and Mental Health in Rural Communities,1367,31.131,Rural Development and Social Dynamics in Territories,24158,40.682,Defensible,2021.0,3.0,N/A,"de Oca Zavala, V.M.| Alonso, M.D.P.| Lena, M.M.-L.| Vivaldo-Martínez, M.","El Colegio de Mexico, A.C.| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México",Mexico,0
