Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57201251811,57201251811,Neurorehabilitation of saccadic ocular movement in a patient with a homonymous hemianopia postgeniculate caused by an arteriovenous malformation,"Pineda-Ortíz, M.| Pacheco-López, G.| Rubio-Osornio, M.| Rubio, C.| Valadez-Rodríguez, J.",5.0,57201251811| 57196369184| 56013560100| 7202754820| 57201250283,2018.0,2018-03-01,Medicine (United States),97,11,-,e9890,ISSN-00257974,18387.0,Journal,Lippincott Williams and Wilkins,English,0.92,35,2.7,15,0.784,30,1.35,27.0,2.0,0.0,8.46,68.0,74.0,0.0,0.0,"Pineda-Ortíz, M., Pacheco-López, G., Rubio-Osornio, M. and 2 more (...) (2018).Neurorehabilitation of saccadic ocular movement in a patient with a homonymous hemianopia postgeniculate caused by an arteriovenous malformation. Medicine (United States),97(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85044097660&origin=resultslist,10.1097/MD.0000000000009890,Article,Gold|Green,2-s2.0-85044097660,29538218,Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,505017| 505040,Government| Academic,2.0,60112837| 60000029,Universidad Autónoma Metropolitana-Lerma| Instituto Nacional de Neurología y Neurocirugía,57201251811,57201250283,57201250283,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,-,Glaucoma Management and Corneal Health Insights,44,71.223,Enhancing Vision Recovery in Hemianopia Patients,12660,75.399,Definitive,2018.0,2.0,N/A,"Pineda-Ortíz, M.| Pacheco-López, G.| Rubio-Osornio, M.| Rubio, C.| Valadez-Rodríguez, J.",Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,Mexico,0
