Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211269295,57211269295,Leucaena leucocephala extract has estrogenic and antiestrogenic actions on female rat reproduction,"Sergio, R.-P.| Susana, R.-M.| Alberto, D.J.| Socorro, R.-M.",4.0,57211269295| 57211277596| 57211267741| 55989788400,2019.0,2019-11-01,Physiology and Behavior,211,-,-,112683,ISSN-00319384,24007.0,Journal,Elsevier Inc.,English,0.99,31,5.1,18,0.993,5,0.49,20.0,7.0,0.42,9.63,47.0,52.0,0.0,1.0,"Sergio, R.-P., Susana, R.-M., Alberto, D.J. and 1 more (...) (2019).Leucaena leucocephala extract has estrogenic and antiestrogenic actions on female rat reproduction. Physiology and Behavior,211",https://www.scopus.com/record/display.url?eid=2-s2.0-85073239683&origin=resultslist,10.1016/j.physbeh.2019.112683,Article,,2-s2.0-85073239683,31533020,Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,717168| 505017| 505023,Academic,3.0,60028381| 60032442| 60001162,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad Autónoma Agraria Antonio Narro,57211269295,55989788400,55989788400,-,Mexico,1.0,2802| 3205,Behavioral Neuroscience| Experimental and Cognitive Psychology,5,Life Sciences & Medicine,532| 541,Medicine| Psychology,39| 34,Psychology| Medical and Health,32| 31| 52,Biomedical And Clinical Sciences| Biological Sciences| Psychology,-,-,-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Mimosine and Leucaena Leucocephala in Animal Nutrition,36562,46.833,Very Good,2019.0,7.0,N/A,"Sergio, R.-P.| Susana, R.-M.| Alberto, D.J.| Socorro, R.-M.",Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
