Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58162711000,58162711000,Yield and volatility of Mexican stock and foreign exchange markets,"López-Herrera, F.| Mota Aragón, M.B.",2.0,56556515900| 58162711000,2019.0,2019-01-01,Revista Mexicana de Economia y Finanzas Nueva Epoca,14,4,633-650,-,ISSN-16655346,21101122804.0,Journal,Instituto Mexicano de Ejecutivos de Finanzas,Spanish,-,-,-,-,-,-,0.0,15.0,2.0,0.3,6.57,67.0,58.0,0.0,0.0,"López-Herrera, F., Mota Aragón, M.B. (2019).Yield and volatility of Mexican stock and foreign exchange markets. Revista Mexicana de Economia y Finanzas Nueva Epoca,14(4) 633-650",https://www.scopus.com/record/display.url?eid=2-s2.0-85079380371&origin=resultslist,10.21919/remef.v14i4.434,Article,Gold,2-s2.0-85079380371,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56556515900,58162711000,56556515900,-,Mexico,1.0,2001| 2003,"Economics, Econometrics and Finance (miscellaneous)| Finance",3,Social Sciences & Management,317| 301,Economics & Econometrics| Accounting & Finance,35,Business and Economics,-,-,-,-,-,Volatility and Investor Behavior in Financial Markets,102,96.141,Interconnections Between Exchange Rates and Stock Markets,42029,78.81,Definitive,2019.0,2.0,N/A,"López-Herrera, F.| Mota Aragón, M.B.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
