Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57200031947,57200031947,Risks involved in the use of Enrofloxacin for Salmonella enteritidis or Salmonella heidelberg in commercial poultry,"Morales-Barrera, E.| Calhoun, N.| Lobato-Tapia, J.L.| Lucca, V.| Prado-Rebolledo, O.| Hernandez-Velasco, X.| Merino-Guzman, R.| Petrone-García, V.M.| Latorre, J.D.| Mahaffey, B.D.| Teague, K.D.| Graham, L.E.| Wolfenden, A.D.| Baxter, M.F.A.| Hargis, B.M.| Tellez, G.",16.0,57195950682| 57200011137| 57200031947| 57193087897| 26432242700| 55497894000| 57192809688| 6602464807| 56017379700| 57192806820| 57192808927| 57192813474| 10639544300| 57196904430| 7005317346| 57216940003,2016.0,2016-08-31,Frontiers in Veterinary Science,3,-,-,72,ISSN-22971769,21100843693.0,Journal,Frontiers Media S.A.,English,0.63,53,-,-,0.586,28,0.08,6.0,19.0,1.13,3.55,28.0,26.0,0.0,0.0,"Morales-Barrera, E., Calhoun, N., Lobato-Tapia, J.L. and 13 more (...) (2016).Risks involved in the use of Enrofloxacin for Salmonella enteritidis or Salmonella heidelberg in commercial poultry. Frontiers in Veterinary Science,3",https://www.scopus.com/record/display.url?eid=2-s2.0-85020567885&origin=resultslist,10.3389/fvets.2016.00072,Article,Gold|Green,2-s2.0-85020567885,-,"Universidad Autónoma Metropolitana| Universidad de Colima| Universidade Federal de Santa Maria| Universidad Nacional Autónoma de México| University of Arkansas, Fayetteville",505017| 505054| 602032| 505023| 508257,Academic,5.0,60014923| 60004862| 60033356| 60024551| 60032442| 60172565,Universidad Autónoma Metropolitana| University of Arkansas| Universidade Federal de Santa Maria| Universidad de Colima| Universidad Nacional Autónoma de México| Facultad de Estudios Superiores Cuautitlán,57195950682,57216940003,57216940003,-,Mexico| United States| Brazil,3.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009,Veterinary sciences,-,Resistance Mechanisms in Salmonella and Campylobacter Infections,230,58.797,Salmonella and Zoonotic Infections from Animal Contact,91262,42.12,Definitive,2016.0,19.0,N/A,"Morales-Barrera, E.| Calhoun, N.| Lobato-Tapia, J.L.| Lucca, V.| Prado-Rebolledo, O.| Hernandez-Velasco, X.| Merino-Guzman, R.| Petrone-García, V.M.| Latorre, J.D.| Mahaffey, B.D.| Teague, K.D.| Graham, L.E.| Wolfenden, A.D.| Baxter, M.F.A.| Hargis, B.M.| Tellez, G.","Universidad Autónoma Metropolitana| Universidad de Colima| Universidade Federal de Santa Maria| Universidad Nacional Autónoma de México| University of Arkansas, Fayetteville",Mexico| United States| Brazil,0
