Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216876197,57216876197,Between maurophonia and maurofilia: Formation and impact of the historigraphic thinking of Francisco Javier Simonet,"Guerrero Moreno, I.M.",1.0,57216876197,2019.0,2019-12-01,Revista de Estudios Internacionales Mediterraneos,-,27,203-223,-,ISSN-18874460,21100264817.0,Journal,Taller de Estudios Internacionales Mediterraneos,Spanish,0.66,53,0.6,53,0.128,77,0.28,9.0,3.0,0.19,5.25,62.0,66.0,0.0,0.0,"Guerrero Moreno, I.M. (2019).Between maurophonia and maurofilia: Formation and impact of the historigraphic thinking of Francisco Javier Simonet. Revista de Estudios Internacionales Mediterraneos,(27) 203-223",https://www.scopus.com/record/display.url?eid=2-s2.0-85085073956&origin=resultslist,10.15366/REIM2019.27.013,Article,Gold|Green,2-s2.0-85085073956,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,-,-,57216876197,57216876197,Mexico,1.0,3300,General Social Sciences,3,Social Sciences & Management,-,-,40,Social Sciences,48| 50| 44,Law And Legal Studies| Philosophy And Religious Studies| Human Society,4404| 4803| 5004,Development studies| International and comparative law| Religious studies,-,Colonial Legacies and Cultural Identities in France,1520,1.046,Colonial Dynamics Between Spain and Morocco,70499,22.882,Definitive,2019.0,3.0,N/A,"Guerrero Moreno, I.M.",Universidad Autónoma Metropolitana,Mexico,0
