Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216490269,57216490269,Comparative leucocyte populations between two sympatric carnivores (Nasua narica and Procyon lotor),"Rendón-Franco, E.| López-Díaz, O.| Rodríguez-Espinosa, O.| Rojas-Serranía, N.| Rodríguez-Cabo-Mercado, R.| Moreno-Altamirano, M.M.B.| Muñoz-García, C.I.| Villanueva-García, C.| Aguilar-Setién, A.",9.0,44662099300| 56966766000| 56652546000| 57216490269| 57216494319| 6507417733| 55669021100| 36645324400| 6701332750,2019.0,2019-01-01,Conservation Physiology,7,1,-,coz050,ISSN-20511434,21100776051.0,Journal,Oxford University Press,English,1.15,23,4.5,16,1.189,14,0.25,9.0,3.0,0.08,12.33,62.0,73.0,0.0,0.0,"Rendón-Franco, E., López-Díaz, O., Rodríguez-Espinosa, O. and 6 more (...) (2019).Comparative leucocyte populations between two sympatric carnivores (Nasua narica and Procyon lotor). Conservation Physiology,7(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85083660734&origin=resultslist,10.1093/conphys/coz050,Article,Gold|Green,2-s2.0-85083660734,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Juarez Autonoma de Tabasco| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505006| 705961| 505011| 505023,Academic| Government,5.0,60019176| 60010210| 60032442| 60025378| 60008467,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Universidad Juárez Autónoma de Tabasco| Instituto Mexicano del Seguro Social,44662099300,6701332750,44662099300,-,Mexico,1.0,1314| 2302| 2308| 2309,"Physiology| Ecological Modeling| Management, Monitoring, Policy and Law| Nature and Landscape Conservation",2| 3| 5,Engineering & Technology| Social Sciences & Management| Life Sciences & Medicine,503| 424,Anatomy & Physiology| Environmental Sciences,37| 32,Physical Sciences| Life Sciences,31| 41,Biological Sciences| Environmental Sciences,-,-,-,Parasite Dynamics in Livestock and Wildlife,670,54.48,Raccoon Population Dynamics and Invasive Impacts,48429,58.425,Defensible,2019.0,3.0,N/A,"Rendón-Franco, E.| López-Díaz, O.| Rodríguez-Espinosa, O.| Rojas-Serranía, N.| Rodríguez-Cabo-Mercado, R.| Moreno-Altamirano, M.M.B.| Muñoz-García, C.I.| Villanueva-García, C.| Aguilar-Setién, A.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Juarez Autonoma de Tabasco| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
