Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
7101727294,7101727294,"Development of a new thermoluminescent phosphor based on LiF: Mg,Ti","Azorín, J.| González, P.R.| Lozano, I.B.| Rivera, T.| Azorin, C.",5.0,7101727294| 24755455600| 57060049100| 56971491300| 56938769400,2015.0,2015-11-01,Radiation Physics and Chemistry,116,-,74-77,-,ISSN-0969806X,29513.0,Journal,Elsevier Ltd,English,1,29,2.4,43,0.53,43,1.12,25.0,12.0,0.69,5.79,39.0,38.0,0.0,0.0,"Azorín, J., González, P.R., Lozano, I.B. and 2 more (...) (2015).Development of a new thermoluminescent phosphor based on LiF: Mg,Ti. Radiation Physics and Chemistry,11674-77",https://www.scopus.com/record/display.url?eid=2-s2.0-84944175265&origin=resultslist,10.1016/j.radphyschem.2015.04.014,Article,,2-s2.0-84944175265,-,Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares| Instituto Politécnico Nacional,505017| 505039| 505011,Academic| Government,3.0,60028381| 60010532| 60013076,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Investigaciones Nucleares| Centro de Investigacion en Ciencia Aplicada y Tecnologia Avanzada,7101727294,56938769400,7101727294,-,Mexico,1.0,3108,Radiation,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51| 34,Physical Sciences| Chemical Sciences,5102| 3406,"Atomic, molecular and optical physics| Physical chemistry",-,Thermoluminescence Properties of Advanced Phosphors,1292,15.37,Thermoluminescence Properties in Dosimetry Applications,5044,92.234,Definitive,2015.0,12.0,N/A,"Azorín, J.| González, P.R.| Lozano, I.B.| Rivera, T.| Azorin, C.",Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares| Instituto Politécnico Nacional,Mexico,0
7101727294,7101727294,Dosimetric properties of α-Al2O3: Tm+PTFE phosphor,"González, P.R.| Mendoza-Anaya, D.| Virafuentes-Chávez, H.J.| Azorín, J.",4.0,24755455600| 6602648915| 57200676077| 7101727294,2018.0,2018-11-01,Applied Radiation and Isotopes,141,-,162-166,-,ISSN-09698043,40907.0,Journal,Elsevier Ltd,English,1.09,26,2.1,47,0.543,40,0.79,19.0,10.0,0.68,7.34,41.0,39.0,0.0,0.0,"González, P.R., Mendoza-Anaya, D., Virafuentes-Chávez, H.J. and 1 more (...) (2018).Dosimetric properties of α-Al2O3: Tm+PTFE phosphor. Applied Radiation and Isotopes,141162-166",https://www.scopus.com/record/display.url?eid=2-s2.0-85042145553&origin=resultslist,10.1016/j.apradiso.2018.02.012,Article,,2-s2.0-85042145553,29472045,Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares,505017| 505039,Government| Academic,2.0,60010532| 113782617| 60028381,Instituto Nacional de Investigaciones Nucleares| Tecnológico de Estudios Superiores de Jocotitlán| Universidad Autónoma Metropolitana -Unidad Iztapalapa,24755455600,7101727294,24755455600,-,Mexico,1.0,3108,Radiation,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,32,Biomedical And Clinical Sciences,3211| 3202,Oncology and carcinogenesis| Clinical sciences,-,Thermoluminescence Properties of Advanced Phosphors,1292,15.37,Innovative Dosimetry Techniques Using Luminescent Materials,12836,82.714,Very Good,2018.0,10.0,N/A,"González, P.R.| Mendoza-Anaya, D.| Virafuentes-Chávez, H.J.| Azorín, J.",Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares,Mexico,0
7101727294,7101727294,Preparation of cerium doped calcium pyrophosphate: Study of luminescent behavior,"Lozano, I.B.| Roman-Lopez, J.| Sosa, R.| Díaz-Góngora, J.A.I.| Azorín, J.",5.0,57060049100| 55487033300| 35466562500| 57060400900| 7101727294,2016.0,2016-05-01,Journal of Luminescence,173,-,5-10,-,ISSN-00222313,12179.0,Journal,Elsevier,English,1.12,23,5,14,0.714,26,1.45,39.0,10.0,0.29,10.25,42.0,57.0,0.0,0.0,"Lozano, I.B., Roman-Lopez, J., Sosa, R. and 2 more (...) (2016).Preparation of cerium doped calcium pyrophosphate: Study of luminescent behavior. Journal of Luminescence,1735-10",https://www.scopus.com/record/display.url?eid=2-s2.0-84954455643&origin=resultslist,10.1016/j.jlumin.2015.12.032,Article,,2-s2.0-84954455643,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,704696| 505017| 505011| 505023,Government| Academic,4.0,60013076| 60019176| 60007179| 60032442| 60027998| 60028381,"Centro de Investigacion en Ciencia Aplicada y Tecnologia Avanzada| Instituto Politécnico Nacional| Instituto de Ciencias Nucleares de la UNAM| Universidad Nacional Autónoma de México| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57060049100,7101727294,57060049100,-,Mexico,1.0,1303| 1304| 1600| 3104| 3107,"Biochemistry| Biophysics| General Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",5| 4,Life Sciences & Medicine| Natural Sciences,409| 507| 439,Chemistry| Biological Sciences| Physics & Astronomy,37| 32,Physical Sciences| Life Sciences,34,Chemical Sciences,3402,Inorganic chemistry,-,Thermoluminescence Properties of Advanced Phosphors,1292,15.37,Thermoluminescence Properties in Dosimetry Applications,5044,92.234,Defensible,2016.0,10.0,N/A,"Lozano, I.B.| Roman-Lopez, J.| Sosa, R.| Díaz-Góngora, J.A.I.| Azorín, J.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
7101727294,7101727294,"Type testing of a locally made LiF:Mg,Ti + PTFE TLD for its use as a personal dosimeter","Azorín, J.| Torijano, E.| Azorín, C.",3.0,7101727294| 57202206358| 35279491000,2018.0,2018-11-01,Applied Radiation and Isotopes,141,-,246-249,-,ISSN-09698043,40907.0,Journal,Elsevier Ltd,English,1.09,26,2.1,47,0.543,40,0.55,14.0,4.0,0.0,7.34,58.0,74.0,0.0,0.0,"Azorín, J., Torijano, E., Azorín, C. (2018).Type testing of a locally made LiF:Mg,Ti + PTFE TLD for its use as a personal dosimeter. Applied Radiation and Isotopes,141246-249",https://www.scopus.com/record/display.url?eid=2-s2.0-85047412966&origin=resultslist,10.1016/j.apradiso.2018.05.006,Article,,2-s2.0-85047412966,29843989,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60028381| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional,7101727294,35279491000,7101727294,-,Mexico,1.0,3108,Radiation,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,32,Biomedical And Clinical Sciences,3202| 3211,Clinical sciences| Oncology and carcinogenesis,-,Thermoluminescence Properties of Advanced Phosphors,1292,15.37,Thermoluminescence Properties in Dosimetry Applications,5044,92.234,Defensible,2018.0,4.0,N/A,"Azorín, J.| Torijano, E.| Azorín, C.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
7101727294,7101727294,"Effect of heating rate on MgB4O7:Tm,Dy glow curve and its kinetic parameters calculated with different methods","González, P.R.| Azorín, J.| Furetta, C.",3.0,24755455600| 7101727294| 56216378800,2022.0,2022-05-01,Applied Radiation and Isotopes,183,-,-,110153,ISSN-09698043,40907.0,Journal,Elsevier Ltd,English,0.85,39,2.9,54,0.419,51,0.55,9.0,4.0,0.47,8.49,51.0,51.0,0.0,0.0,"González, P.R., Azorín, J., Furetta, C. (2022).Effect of heating rate on MgB4O7:Tm,Dy glow curve and its kinetic parameters calculated with different methods. Applied Radiation and Isotopes,183",https://www.scopus.com/record/display.url?eid=2-s2.0-85125453695&origin=resultslist,10.1016/j.apradiso.2022.110153,Article,,2-s2.0-85125453695,35228135,University of Rome La Sapienza| Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares,321063| 505017| 505039,Academic| Government,3.0,60010532| 60028381| 60032350,Instituto Nacional de Investigaciones Nucleares| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Sapienza Università di Roma,24755455600,56216378800,24755455600,-,Mexico| Italy,2.0,3108,Radiation,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,32,Biomedical And Clinical Sciences,3211| 3202,Oncology and carcinogenesis| Clinical sciences,-,Thermoluminescence Properties of Advanced Phosphors,1292,15.37,Thermoluminescence Properties in Dosimetry Applications,5044,92.234,Definitive,2022.0,4.0,N/A,"González, P.R.| Azorín, J.| Furetta, C.",University of Rome La Sapienza| Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares,Mexico| Italy,0
