Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59351507400,59351507400,Experimental analysis of pyrolytic ultrasonic spray grown solar selective coatings under real operation in a parabolic trough collector,"Juárez-Salinas, C.| González-García, F.| Barrera-Calva, E.| Galindo-Luna, Y.R.",4.0,59351507300| 59351507400| 55595436000| 55880333700,2024.0,2024-11-01,Optical Materials,157,-,-,116218,ISSN-09253467,12318.0,Journal,Elsevier B.V.,English,0.95,32,6.8,20,0.699,25,0.35,4.0,2.0,0.3,6.68,45.0,57.0,0.0,0.0,"Juárez-Salinas, C., González-García, F., Barrera-Calva, E. and 1 more (...) (2024).Experimental analysis of pyrolytic ultrasonic spray grown solar selective coatings under real operation in a parabolic trough collector. Optical Materials,157",https://www.scopus.com/record/display.url?eid=2-s2.0-85205462209&origin=resultslist,10.1016/j.optmat.2024.116218,Article,,2-s2.0-85205462209,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,59351507300,55880333700,55880333700,-,Mexico,1.0,1604| 1605| 1606| 1607| 2208| 2504| 3107,"Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,433| 409| 439| 249| 221,Materials Science| Chemistry| Physics & Astronomy| Engineering - Petroleum| Engineering - Electrical & Electronic,37| 36,Physical Sciences| Engineering,51,Physical Sciences,5104| 5102,"Condensed matter physics| Atomic, molecular and optical physics",SDG 7,Innovative Solar Technologies for Energy and Water,529,94.31,Solar Absorber Coatings and Materials,10020,91.346,Definitive,2024.0,2.0,N/A,"Juárez-Salinas, C.| González-García, F.| Barrera-Calva, E.| Galindo-Luna, Y.R.",Universidad Autónoma Metropolitana,Mexico,0
