Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
18435918100,18435918100,"Recognition of two taxonomic varieties of Pyrodinium bahamense (Gonyaulacales, Dinophyceae): var. bahamense y var. compressum","Resendiz, M.E.Z.| Bata, A.D.J.E.| Castillo, M.E.M.D.| Resendiz, M.L.N.",4.0,57455683100| 57455838800| 18435918100| 56205756200,2022.0,2022-01-01,Acta Botanica Mexicana,-,129,-,e1967,ISSN-01877151,19200156903.0,Journal,"Instituto de Ecologia, A.C.",English| Spanish,0.65,53,1.5,67,0.253,67,0.72,12.0,1.0,0.1,9.73,70.0,76.0,0.0,0.0,"Resendiz, M.E.Z., Bata, A.D.J.E., Castillo, M.E.M.D. and 1 more (...) (2022).Recognition of two taxonomic varieties of Pyrodinium bahamense (Gonyaulacales, Dinophyceae): var. bahamense y var. compressum. Acta Botanica Mexicana,(129) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85124771086&origin=resultslist,10.21829/ABM129.2022.1967,Article,Gold|Green,2-s2.0-85124771086,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57455683100,56205756200,57455683100,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3108| 3109| 3104,Plant biology| Zoology| Evolutionary biology,-,Harmful Algal Blooms and Acanthamoeba Dynamics,410,59.974,Dynamics of Pyrodinium Blooms and Environmental Impact,74755,18.211,Very Good,2022.0,1.0,N/A,"Resendiz, M.E.Z.| Bata, A.D.J.E.| Castillo, M.E.M.D.| Resendiz, M.L.N.",Universidad Autónoma Metropolitana,Mexico,0
