Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57217486855,57217486855,The role of fungi in the conservation of Andosols: Case study in Tlaxcala México,"Martínez, A.J.| del Carmen Gutiérrez Castorena, M.| Gutiérrez Castorena, E.V.| Alarcón, A.| Gavito Pardo, M.E.| Montaño Árias, N.M.",6.0,57217492005| 57217156171| 56002767900| 22940248900| 6601998887| 57217486855,2019.0,2019-04-15,Terra Latinoamericana,37,2,93-103,-,ISSN-01875779,21100978911.0,Journal,Mexican Society of Soil Science,Spanish,0.42,71,-,-,-,-,0.7,25.0,2.0,0.09,11.52,67.0,72.0,0.0,0.0,"Martínez, A.J., del Carmen Gutiérrez Castorena, M., Gutiérrez Castorena, E.V. and 3 more (...) (2019).The role of fungi in the conservation of Andosols: Case study in Tlaxcala México. Terra Latinoamericana,37(2) 93-103",https://www.scopus.com/record/display.url?eid=2-s2.0-85087296790&origin=resultslist,10.28940/terra.v37i2.437,Article,Gold,2-s2.0-85087296790,-,Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Nacional Autónoma de México,505013| 505017| 505003| 505023,Academic,4.0,60033065| 60025417| 60006046| 60028381,Colegio De Postgraduados Campus Montecillo| Universidad Autónoma de Nuevo León| Instituto de Investigaciones en Ecosistemas y Sustentabilidad| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57217492005,57217486855,57217156171,-,Mexico,1.0,1105| 1111| 1303| 2303| 2310,"Ecology, Evolution, Behavior and Systematics| Soil Science| Biochemistry| Ecology| Pollution",4| 5| 3,Natural Sciences| Life Sciences & Medicine| Social Sciences & Management,424| 502| 507,Environmental Sciences| Agriculture & Forestry| Biological Sciences,37| 32,Physical Sciences| Life Sciences,41| 30,"Environmental Sciences| Agricultural, Veterinary And Food Sciences",3004| 3008| 4106,Crop and pasture production| Horticultural production| Soil sciences,SDG 15,Soil Carbon Dynamics in Agricultural Ecosystems,20,96.861,Volcanic Soil Properties and Mineral Transformations,17985,58.693,Defensible,2019.0,2.0,N/A,"Martínez, A.J.| del Carmen Gutiérrez Castorena, M.| Gutiérrez Castorena, E.V.| Alarcón, A.| Gavito Pardo, M.E.| Montaño Árias, N.M.",Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Nacional Autónoma de México,Mexico,0
