Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57209197384,57209197384,Recovery of rare earths from waste cathode ray tube (CRT) phosphor powder with organic and inorganic ligands,"Alvarado-Hernández, L.| Lapidus, G.T.| González, F.",3.0,57209197384| 7004641449| 56000780400,2019.0,2019-07-15,Waste Management,95,-,53-58,-,ISSN-0956053X,26490.0,Journal,Elsevier Ltd,English,2.06,6,9.6,8,1.634,9,1.39,83.0,32.0,0.75,19.91,16.0,37.0,0.0,0.0,"Alvarado-Hernández, L., Lapidus, G.T., González, F. (2019).Recovery of rare earths from waste cathode ray tube (CRT) phosphor powder with organic and inorganic ligands. Waste Management,9553-58",https://www.scopus.com/record/display.url?eid=2-s2.0-85066782588&origin=resultslist,10.1016/j.wasman.2019.05.057,Article,,2-s2.0-85066782588,31351639,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57209197384,56000780400,7004641449,-,Mexico,1.0,2311,Waste Management and Disposal,3,Social Sciences & Management,424,Environmental Sciences,37,Physical Sciences,40| 41| 33,Engineering| Environmental Sciences| Built Environment And Design,4004| 3302| 4104,Chemical engineering| Building| Environmental management,-,Molten Salt Applications in Energy and Material Recovery,1393,25.18,Recycling and Recovery of Rare Earth Elements,23691,95.843,Very Good,2019.0,32.0,N/A,"Alvarado-Hernández, L.| Lapidus, G.T.| González, F.",Universidad Autónoma Metropolitana,Mexico,0
