Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216335769,57216335769,Involving Environmental Assessment in the Optimal Design of Domestic Cogeneration Systems,"Morales-Durán, V.| Fuentes-Cortes, L.F.| González-Brambila, M.| El-Halwagi, M.M.| Ponce-Ortega, J.M.",5.0,57216335769| 56624423900| 56013877200| 7004412200| 6506180301,2017.0,2017-05-01,Process Integration and Optimization for Sustainability,1,1,15-32,-,ISSN-25094238,21100972601.0,Journal,Springer,English,-,-,-,-,-,-,0.29,22.0,5.0,0.43,11.71,54.0,50.0,0.0,0.0,"Morales-Durán, V., Fuentes-Cortes, L.F., González-Brambila, M. and 2 more (...) (2017).Involving Environmental Assessment in the Optimal Design of Domestic Cogeneration Systems. Process Integration and Optimization for Sustainability,1(1) 15-32",https://www.scopus.com/record/display.url?eid=2-s2.0-85033711852&origin=resultslist,10.1007/s41660-017-0002-5,Article,,2-s2.0-85033711852,-,Universidad Autónoma Metropolitana| Texas A&M University| Universidad Michoacana de San Nicolas de Hidalgo| King Abdulaziz University,505017| 508230| 505022| 409001,Academic,4.0,60023193| 60032816| 60020547| 60148980| 60004582,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Michoacana de San Nicolás de Hidalgo| Texas A&M University| College of Engineering| King Abdulaziz University,57216335769,6506180301,6506180301,-,Mexico| Saudi Arabia| United States,3.0,1500| 2105| 2207| 2308| 2310| 2311| 3305,"General Chemical Engineering| Renewable Energy, Sustainability and the Environment| Control and Systems Engineering| Management, Monitoring, Policy and Law| Pollution| Waste Management and Disposal| Geography, Planning and Development",2| 3,Engineering & Technology| Social Sciences & Management,221| 424| 425| 212| 219,Engineering - Electrical & Electronic| Environmental Sciences| Geography| Computer Science & Information Systems| Engineering - Chemical,40| 36| 37,Social Sciences| Engineering| Physical Sciences,40| 35,"Engineering| Commerce, Management, Tourism And Services",4008| 3509| 4004,"Electrical engineering| Transportation, logistics and supply chains| Chemical engineering",SDG 9| SDG 12,Energy Systems and Refrigeration,367,93.133,Optimizing Energy Systems for Enhanced Performance,3949,98.62,Very Good,2017.0,5.0,N/A,"Morales-Durán, V.| Fuentes-Cortes, L.F.| González-Brambila, M.| El-Halwagi, M.M.| Ponce-Ortega, J.M.",Universidad Autónoma Metropolitana| Texas A&M University| Universidad Michoacana de San Nicolas de Hidalgo| King Abdulaziz University,Mexico| Saudi Arabia| United States,0
