Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57192427100,57192427100,Determinants of allocations for the federal Mexican fund contributions for health services during the period 2007-2013,"Álvarez-Hernández, F.A.| Cernichiaro-Reyna, C.| Rodríguez-Nava, A.",3.0,57192433619| 57192428788| 57192427100,2016.0,2016-01-01,Opcion,32,13,301-318,-,ISSN-10121587,13900154722.0,Journal,Universidad del Zulia,Spanish,0.22,82,0,89,0.193,59,0.38,11.0,0.0,0.0,1.79,81.0,71.0,0.0,0.0,"Álvarez-Hernández, F.A., Cernichiaro-Reyna, C., Rodríguez-Nava, A. (2016).Determinants of allocations for the federal Mexican fund contributions for health services during the period 2007-2013. Opcion,32(13) 301-318",https://www.scopus.com/record/display.url?eid=2-s2.0-85006335479&origin=resultslist,-,Article,,2-s2.0-85006335479,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57192433619,57192427100,-,-,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,3| 1,Social Sciences & Management| Arts & Humanities,-,-,40| 33,Social Sciences| Arts and Humanities,47,"Language, Communication And Culture",4704,Linguistics,-,Health Insurance and Public Policy in Medicine,1387,27.927,Resource Allocation and Health System Reform in Mexico,50039,40.079,Very Good,2016.0,0.0,N/A,"Álvarez-Hernández, F.A.| Cernichiaro-Reyna, C.| Rodríguez-Nava, A.",Universidad Autónoma Metropolitana,Mexico,0
