Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195735353,57195735353,Male suicide as a silent epidemic,"Barroso Martínez, A.A.",1.0,57195735353,2018.0,2018-09-01,Psychiatria Danubina,30,3,-,-,ISSN-03535053,18670.0,Journal,NLM (Medline),English,0.45,69,1.2,66,0.319,60,0.34,9.0,2.0,0.12,8.46,68.0,69.0,0.0,0.0,"Barroso Martínez, A.A. (2018).Male suicide as a silent epidemic. Psychiatria Danubina,30(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85056672169&origin=resultslist,-,Article,,2-s2.0-85056672169,30267532,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,-,57195735353,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 52,Biomedical And Clinical Sciences| Psychology,3209| 5202| 3202,Neurosciences| Biological psychology| Clinical sciences,SDG 3,Integrating Mental Health Services in Primary Care,852,45.782,Gender Differences in Depression and Treatment Response,35990,36.66,Defensible,2018.0,2.0,N/A,"Barroso Martínez, A.A.",Universidad Autónoma Metropolitana,Mexico,0
