Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57224211334,57224211334,Dynamics of Nanoparticle Self-Assembly by Liquid Crystal Sorting in Two Dimensions,"Segura-Fernández, F.G.| Serrato-García, E.F.| Flores-Calderón, J.E.| Guzmán, O.",4.0,57224214070| 57224211334| 57224215971| 57205894680,2021.0,2021-05-20,Frontiers in Physics,9,-,-,636288,ISSN-2296424X,21100831025.0,Journal,Frontiers Media SA,English,1.28,20,3.7,21,0.669,29,0.73,13.0,4.0,0.19,10.45,55.0,68.0,0.0,0.0,"Segura-Fernández, F.G., Serrato-García, E.F., Flores-Calderón, J.E. and 1 more (...) (2021).Dynamics of Nanoparticle Self-Assembly by Liquid Crystal Sorting in Two Dimensions. Frontiers in Physics,9",https://www.scopus.com/record/display.url?eid=2-s2.0-85107311842&origin=resultslist,10.3389/fphy.2021.636288,Article,Gold|Green,2-s2.0-85107311842,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57224214070,57205894680,57205894680,-,Mexico,1.0,1304| 1606| 2501| 2610| 3100,Biophysics| Physical and Theoretical Chemistry| Materials Science (miscellaneous)| Mathematical Physics| General Physics and Astronomy,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,433| 507| 409| 439| 249,Materials Science| Biological Sciences| Chemistry| Physics & Astronomy| Engineering - Petroleum,32| 37| 36,Life Sciences| Physical Sciences| Engineering,49| 51,Mathematical Sciences| Physical Sciences,-,-,-,Liquid Crystal Innovations in Optical Applications,165,61.871,Defect Dynamics in Liquid Crystal Structures,5465,91.39,Very Good,2021.0,4.0,N/A,"Segura-Fernández, F.G.| Serrato-García, E.F.| Flores-Calderón, J.E.| Guzmán, O.",Universidad Autónoma Metropolitana,Mexico,0
