Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222370630,57222370630,Ethnography of Eating Habits and Power in Indigenous Regions of Chiapas,"Bolaños, M.A.| Sánchez, J.G.| Domínguez, F.L.| Castro, R.T.",4.0,57193986211| 57198793186| 57222370630| 57222368180,2020.0,2020-01-01,Estudios de Cultura Maya,56,2,261-291,-,ISSN-01852574,5800207832.0,Journal,"Universidad Nacional Autonoma de Mexico, Instituto de Investigaciones Filosoficas",English,0.74,48,0.6,34,0.226,26,0.82,10.0,0.0,0.0,3.84,83.0,78.0,0.0,1.0,"Bolaños, M.A., Sánchez, J.G., Domínguez, F.L. and 1 more (...) (2020).Ethnography of Eating Habits and Power in Indigenous Regions of Chiapas. Estudios de Cultura Maya,56(2) 261-291",https://www.scopus.com/record/display.url?eid=2-s2.0-85102491700&origin=resultslist,10.19130/IIFL.ECM.2020.56.2.0010,Article,Gold,2-s2.0-85102491700,-,Instituto Nacional de Antropología e Historia| Universidad Autónoma Metropolitana,713803| 505017,Academic,2.0,60092761| 60010210| 60014923,"Instituto Nacional de Antropología e Historia, Mexico| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana",57193986211,57222368180,57193986211| 57198793186| 57222370630| 57222368180,-,Mexico,1.0,1204| 3302| 3314| 3316,Archeology (arts and humanities)| Archeology| Anthropology| Cultural Studies,1| 3,Arts & Humanities| Social Sciences & Management,311| 105| 304,Communication & Media Studies| Archaeology| Anthropology,33| 40,Arts and Humanities| Social Sciences,44| 45| 43,"Human Society| Indigenous Studies| History, Heritage And Archaeology",4301| 4519| 4401,"Archaeology| Other Indigenous data, methodologies and global Indigenous studies| Anthropology",-,Olfactory and Drug Delivery Innovations in Health,800,58.208,Social Dynamics of Food Consumption and Health,26306,35.542,Very Good,2020.0,0.0,N/A,"Bolaños, M.A.| Sánchez, J.G.| Domínguez, F.L.| Castro, R.T.",Instituto Nacional de Antropología e Historia| Universidad Autónoma Metropolitana,Mexico,0
