Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57210279164,57210279164,Physiological and transcriptional comparison of acetate catabolism between Acinetobacter schindleri ACE and Escherichia coli JM101,"Sigala, J.-C.| Quiroz, L.| Arteaga, E.| Olivares, R.| Lara, A.R.| Martinez, A.",6.0,12753347100| 57210279432| 57210279164| 58455280000| 12801772900| 56079170800,2019.0,2019-06-01,FEMS Microbiology Letters,366,12,-,fnz151,ISSN-03781097,19706.0,Journal,Oxford University Press,English,0.57,60,2.4,71,0.84,49,1.35,24.0,7.0,0.71,8.48,47.0,38.0,0.0,0.0,"Sigala, J.-C., Quiroz, L., Arteaga, E. and 3 more (...) (2019).Physiological and transcriptional comparison of acetate catabolism between Acinetobacter schindleri ACE and Escherichia coli JM101. FEMS Microbiology Letters,366(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85070183351&origin=resultslist,10.1093/femsle/fnz151,Article,,2-s2.0-85070183351,31281927,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60024080| 60011300| 60172289,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Instituto de Biotecnología de la UNAM| Universidad Nacional Autónoma de México Campus Morelos,12753347100,56079170800,12753347100,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,30| 31| 32,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Biomedical And Clinical Sciences",-,-,-,Synthetic Biology Models in Metabolic Engineering,560,70.7,Metabolic Pathway Insights through Flux Analysis,18786,80.982,Weak,2019.0,7.0,N/A,"Sigala, J.-C.| Quiroz, L.| Arteaga, E.| Olivares, R.| Lara, A.R.| Martinez, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
