Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56563150400,56563150400,Attitude questionnaire about university education: A case study at UAM-I,"Ruiz, G.O.| Hernández, M.D.B.| Díaz, C.| Cristerna, R.V.| Fosada, R.V.| Ramirez, M.V.",6.0,57214764099| 57677184900| 54421430200| 56563150400| 55989742600| 56785095200,2019.0,2019-01-01,Revista Electronica de Investigacion Educativa,21,1,1-13,-,ISSN-16074041,5000159706.0,Journal,Universidad Autonoma de Baja California,Spanish,0.82,42,1,56,0.372,49,0.73,30.0,1.0,0.16,6.33,73.0,68.0,0.0,0.0,"Ruiz, G.O., Hernández, M.D.B., Díaz, C. and 3 more (...) (2019).Attitude questionnaire about university education: A case study at UAM-I. Revista Electronica de Investigacion Educativa,21(1) 1-13",https://www.scopus.com/record/display.url?eid=2-s2.0-85079162220&origin=resultslist,10.24320/redie.2019.e38.1998,Article,Gold,2-s2.0-85079162220,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57214764099,56785095200,-,-,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39| 40,Education| Engineering,4010| 3903| 3902,"Engineering practice and education| Education systems| Education policy, sociology and philosophy",-,Culturally Responsive Education and Social Justice,574,51.733,Deschooling and Networked Learning in Contemporary Society,36692,12.564,Very Good,2019.0,1.0,N/A,"Ruiz, G.O.| Hernández, M.D.B.| Díaz, C.| Cristerna, R.V.| Fosada, R.V.| Ramirez, M.V.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
