Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59309707200,59309707200,Neuron configuration enhances the synchronization dynamics in ring networks with heterogeneous firing patterns,"Farrera-Megchun, A.| Padilla-Longoria, P.| Santos, G.J.E.| Espinal-Enríquez, J.| Bernal-Jaquez, R.",5.0,59309707200| 7004652215| 59310053500| 56543750800| 56013594800,2024.0,2024-10-01,"Chaos, Solitons and Fractals",187,-,-,115461,ISSN-09600779,25347.0,Journal,Elsevier Ltd,English,1.54,12,9.9,3,1.184,13,0.96,9.0,6.0,1.21,4.97,24.0,25.0,0.0,0.0,"Farrera-Megchun, A., Padilla-Longoria, P., Santos, G.J.E. and 2 more (...) (2024).Neuron configuration enhances the synchronization dynamics in ring networks with heterogeneous firing patterns. Chaos, Solitons and Fractals,187",https://www.scopus.com/record/display.url?eid=2-s2.0-85202810994&origin=resultslist,10.1016/j.chaos.2024.115461,Article,,2-s2.0-85202810994,-,Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Universidad Autonoma de Chiapas| Universidad Nacional Autónoma de México,505017| 707723| 707221| 505023,Academic| Government,4.0,60024080| 60174685| 60032442| 60016888| 60095231,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas| Universidad Nacional Autónoma de México| Universidad Autónoma de Chiapas| Instituto Nacional de Medicina Genómica,59309707200,56013594800,56543750800,-,Mexico,1.0,2604| 2610| 3100| 3109,Applied Mathematics| Mathematical Physics| General Physics and Astronomy| Statistical and Nonlinear Physics,4,Natural Sciences,439| 431,Physics & Astronomy| Mathematics,37,Physical Sciences,46| 49| 40,Information And Computing Sciences| Mathematical Sciences| Engineering,-,-,-,Neural Networks and Memristive Devices in Computing,331,93.198,Dynamics of Neuronal Synchronization and Bifurcation Patterns,5665,97.813,Definitive,2024.0,6.0,N/A,"Farrera-Megchun, A.| Padilla-Longoria, P.| Santos, G.J.E.| Espinal-Enríquez, J.| Bernal-Jaquez, R.",Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Universidad Autonoma de Chiapas| Universidad Nacional Autónoma de México,Mexico,0
