Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57207257246,57207257246,"Seed sovereignty and agroecological scaling: two cases of seed recovery, conservation, and defense in Colombia","García López, V.| Giraldo, O.F.| Morales, H.| Rosset, P.M.| Duarte, J.M.",5.0,57207254490| 33567701500| 15722700800| 7004685905| 57207257246,2019.0,2019-09-14,Agroecology and Sustainable Food Systems,43,7-8,827-847,-,ISSN-21683565,21100229246.0,Journal,Taylor and Francis Inc.,English,0.98,32,2.8,24,0.63,25,3.1,137.0,36.0,1.28,10.13,14.0,23.0,0.0,2.0,"García López, V., Giraldo, O.F., Morales, H. and 2 more (...) (2019).Seed sovereignty and agroecological scaling: two cases of seed recovery, conservation, and defense in Colombia. Agroecology and Sustainable Food Systems,43(7-8) 827-847",https://www.scopus.com/record/display.url?eid=2-s2.0-85062358699&origin=resultslist,10.1080/21683565.2019.1578720,Article,,2-s2.0-85062358699,-,Consejo Nacional de Ciencia y Tecnologia Mexico| El Colegio de la Frontera Sur| Universidad Autónoma Metropolitana| Universidade Estadual do Ceará,704696| 717488| 505017| 602085,Academic| Government,4.0,60121765| 60021606| 60010210,El Colegio de la Frontera Sur| Universidade Estadual do Ceará| Universidad Autónoma Metropolitana Unidad Xochimilco,57207254490,57207257246,33567701500,-,Mexico| Brazil,2.0,1102| 2105| 3303,"Agronomy and Crop Science| Renewable Energy, Sustainability and the Environment| Development",2| 5| 3,Engineering & Technology| Life Sciences & Medicine| Social Sciences & Management,315| 502| 221,Development Studies| Agriculture & Forestry| Engineering - Electrical & Electronic,40| 32| 36,Social Sciences| Life Sciences| Engineering,33| 30| 44,"Built Environment And Design| Agricultural, Veterinary And Food Sciences| Human Society",4408| 3002| 3304,"Political science| Agriculture, land and farm management| Urban and regional planning",SDG 2,Sustainable Food Systems and Waste Reduction Strategies,1033,86.396,Agroecology and Sustainable Farming Systems Transformation,7354,97.494,Very Good,2019.0,36.0,N/A,"García López, V.| Giraldo, O.F.| Morales, H.| Rosset, P.M.| Duarte, J.M.",Consejo Nacional de Ciencia y Tecnologia Mexico| El Colegio de la Frontera Sur| Universidad Autónoma Metropolitana| Universidade Estadual do Ceará,Mexico| Brazil,0
