Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57196261497,57196261497,Temperature dependence of alkali-antimonide photocathodes: Evaluation at cryogenic temperatures,"Mamun, M.A.| Hernandez-Flores, M.R.| Morales, E.| Hernandez-Garcia, C.| Poelker, M.",5.0,57719416300| 57196261497| 57213138157| 57370472800| 8834541600,2017.0,2017-10-24,Physical Review Accelerators and Beams,20,10,-,103403,ISSN-24699888,21100788306.0,Journal,American Physical Society,English,1.22,19,1.2,64,0.366,52,0.32,17.0,12.0,0.36,11.05,38.0,54.0,0.0,0.0,"Mamun, M.A., Hernandez-Flores, M.R., Morales, E. and 2 more (...) (2017).Temperature dependence of alkali-antimonide photocathodes: Evaluation at cryogenic temperatures. Physical Review Accelerators and Beams,20(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85032446101&origin=resultslist,10.1103/PhysRevAccelBeams.20.103403,Article,Gold|Green,2-s2.0-85032446101,-,Universidad Autónoma Metropolitana| United States Department of Energy| Thomas Jefferson National Accelerator Facility| Universidad Nacional Autónoma de México,505017| 508244| 508235| 505023,Academic| Government,4.0,60026908| 60014923| 60032442,Thomas Jefferson National Accelerator Facility| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,57719416300,8834541600,-,-,Mexico| United States,2.0,3101| 3106| 3110,Physics and Astronomy (miscellaneous)| Nuclear and High Energy Physics| Surfaces and Interfaces,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5107| 5110| 5199,Particle and high energy physics| Synchrotrons and accelerators| Other physical sciences,-,X-Ray Free Electron Laser Innovations in Accelerator Technology,291,21.321,High Brightness Photocathodes for Electron Beams,15540,72.385,Definitive,2017.0,12.0,N/A,"Mamun, M.A.| Hernandez-Flores, M.R.| Morales, E.| Hernandez-Garcia, C.| Poelker, M.",Universidad Autónoma Metropolitana| United States Department of Energy| Thomas Jefferson National Accelerator Facility| Universidad Nacional Autónoma de México,Mexico| United States,0
