Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56184061900,56184061900,Preservation of Fresh-Cut ‘Maradol’ Papaya with Polymeric Nanocapsules of Lemon Essential Oil or Curcumin,"Galindo-Pérez, M.J.| Martínez-Acevedo, L.| Vidal-Romero, G.| Serrano-Mora, L.E.| Zambrano-Zaragoza, M.D.L.L.",5.0,56184061900| 55487376000| 57201985904| 57223205420| 6506759491,2023.0,2023-09-01,Polymers,15,17,-,3515,ISSN-20734360,54222.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.1,23,8,19,0.8,21,1.12,24.0,7.0,0.52,13.41,31.0,47.0,0.0,0.0,"Galindo-Pérez, M.J., Martínez-Acevedo, L., Vidal-Romero, G. and 2 more (...) (2023).Preservation of Fresh-Cut ‘Maradol’ Papaya with Polymeric Nanocapsules of Lemon Essential Oil or Curcumin. Polymers,15(17) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85170401386&origin=resultslist,10.3390/polym15173515,Article,Gold|Green,2-s2.0-85170401386,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60024080| 60029824| 60032442| 60010210| 60172565,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Facultad de Estudios Superiores Cuautitlán",56184061900,6506759491,6506759491,-,Mexico,1.0,1600| 2507,General Chemistry| Polymers and Plastics,4,Natural Sciences,433| 409,Materials Science| Chemistry,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,-,Ethylene Regulation and Antioxidant Activity in Fruits,419,83.649,Edible Coatings for Enhanced Fruit Preservation,7727,99.262,Definitive,2023.0,7.0,N/A,"Galindo-Pérez, M.J.| Martínez-Acevedo, L.| Vidal-Romero, G.| Serrano-Mora, L.E.| Zambrano-Zaragoza, M.D.L.L.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
