Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59489705300,59489705300,"Levels, Sources and Risk Assessment of Carbonaceous and Organic Species Associated with PM2.5 in Two Small Cities of Morelos, Mexico","Valle-Hernández, B.L.| Figueroa-Lara, J.D.J.| Torres-Rodríguez, M.| Ginéz-Hernández, N.| Álvarez-Lupercio, T.| Mugica-Álvarez, V.",6.0,39462243800| 54782463100| 55337915400| 59489909600| 59489705300| 57204835583,2024.0,2024-12-01,Atmosphere,15,12,-,1496,ISSN-20734433,15838.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,0.8,42,4.9,31,0.633,34,0.16,3.0,3.0,0.52,5.78,38.0,46.0,0.0,0.0,"Valle-Hernández, B.L., Figueroa-Lara, J.D.J., Torres-Rodríguez, M. and 3 more (...) (2024).Levels, Sources and Risk Assessment of Carbonaceous and Organic Species Associated with PM2.5 in Two Small Cities of Morelos, Mexico. Atmosphere,15(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85213244354&origin=resultslist,10.3390/atmos15121496,Article,Gold|Green,2-s2.0-85213244354,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 132082126,Universidad Autónoma Metropolitana - Azcapotzalco| Ministry of Environmental and Sustainable Development of Morelos,39462243800,57204835583,57204835583,-,Mexico,1.0,2301,Environmental Science (miscellaneous),2,Engineering & Technology,424,Environmental Sciences,37,Physical Sciences,37,Earth Sciences,3701| 3702,Atmospheric sciences| Climate change science,SDG 3| SDG 11,Atmospheric Aerosol Emissions and Pollution Dynamics,23,96.795,Sources and Health Risks of Air Pollution,436,99.119,Definitive,2024.0,3.0,N/A,"Valle-Hernández, B.L.| Figueroa-Lara, J.D.J.| Torres-Rodríguez, M.| Ginéz-Hernández, N.| Álvarez-Lupercio, T.| Mugica-Álvarez, V.",Universidad Autónoma Metropolitana,Mexico,0
