Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202628986,57202628986,Inelastic behavior of systems with flexible base,"Fernández-Sola, L.R.| Huerta-écatl, J.E.",2.0,56626143800| 57202628986,2018.0,2018-05-01,Earthquake and Structures,14,5,411-424,-,ISSN-20927614,19700188258.0,Journal,Techno Press,English,0.93,35,2.9,31,0.631,33,0.57,25.0,5.0,0.37,10.7,55.0,54.0,0.0,0.0,"Fernández-Sola, L.R., Huerta-écatl, J.E. (2018).Inelastic behavior of systems with flexible base. Earthquake and Structures,14(5) 411-424",https://www.scopus.com/record/display.url?eid=2-s2.0-85048937665&origin=resultslist,10.12989/eas.2018.14.5.411,Article,,2-s2.0-85048937665,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,56626143800,57202628986,56626143800,-,Mexico,1.0,2205,Civil and Structural Engineering,2,Engineering & Technology,220,Engineering - Civil & Structural,36,Engineering,40,Engineering,4005,Civil engineering,-,Soil Mechanics and Foundation Design,495,70.111,Soil Structure Interaction and Dynamic Response Insights,8683,90.856,Definitive,2018.0,5.0,N/A,"Fernández-Sola, L.R.| Huerta-écatl, J.E.",Universidad Autónoma Metropolitana,Mexico,0
