Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57212513933,57212513933,Constrained many-to-many point matching in two dimensions,"Caraballo, L.E.| Castro, R.A.| Díaz-Báñez, J.M.| Heredia, M.A.| Urrutia, J.| Ventura, I.| Zaragoza, F.J.",7.0,56286038700| 57820028700| 8847635500| 37107692000| 35566511400| 6506044381| 57212513933,2024.0,2024-11-01,Optimization Letters,18,8,1837-1854,-,ISSN-18624472,5800228220.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.14,23,3.4,31,0.66,31,0.57,12.0,0.0,0.0,5.61,70.0,70.0,0.0,0.0,"Caraballo, L.E., Castro, R.A., Díaz-Báñez, J.M. and 4 more (...) (2024).Constrained many-to-many point matching in two dimensions. Optimization Letters,18(8) 1837-1854",https://www.scopus.com/record/display.url?eid=2-s2.0-85183110763&origin=resultslist,10.1007/s11590-023-02089-3,Article,Hybrid gold,2-s2.0-85183110763,-,University of Seville| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,312032| 505017| 505023,Academic,3.0,60033284| 60023193| 60032442,Universidad de Sevilla| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México,56286038700,57212513933,6506044381,-,Mexico| Spain,2.0,1401| 2606,"Business, Management and Accounting (miscellaneous)| Control and Optimization",4| 3,Natural Sciences| Social Sciences & Management,431| 308,Mathematics| Business & Management Studies,35| 37,Business and Economics| Physical Sciences,49,Mathematical Sciences,4901,Applied mathematics,-,Image Processing Techniques for Enhanced Signal Clarity,416,43.035,Innovative Data Structures for Graphical Representation,85803,27.802,Definitive,2024.0,0.0,N/A,"Caraballo, L.E.| Castro, R.A.| Díaz-Báñez, J.M.| Heredia, M.A.| Urrutia, J.| Ventura, I.| Zaragoza, F.J.",University of Seville| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico| Spain,0
