Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57227629800,57227629800,The circulation of knowledge beyond the academia: On scholarly couplers at porous borders,"Medina, L.R.",1.0,57227629800,2023.0,2023-10-01,Sociology Compass,17,10,-,e13119,ISSN-17519020,14000155895.0,Journal,John Wiley and Sons Inc,English,1.62,9,4.3,18,1.138,9,0.33,10.0,0.0,0.0,5.52,77.0,77.0,0.0,0.0,"Medina, L.R. (2023).The circulation of knowledge beyond the academia: On scholarly couplers at porous borders. Sociology Compass,17(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85161815384&origin=resultslist,10.1111/soc4.13119,Article,,2-s2.0-85161815384,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,-,-,57227629800,57227629800,Mexico,1.0,3300,General Social Sciences,3,Social Sciences & Management,-,-,40,Social Sciences,44,Human Society,4410| 4405,Sociology| Gender studies,-,"Technology, Society, and Public Engagement Dynamics",941,38.391,Public Engagement in Science and Technology Governance,10420,78.979,Definitive,2023.0,0.0,N/A,"Medina, L.R.",Universidad Autónoma Metropolitana,Mexico,0
