Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6505811955,6505811955,"Cu-Al mixed oxide catalysts for azide-alkyne 1,3-cycloaddition in ethanol-water","González-Olvera, R.| Urquiza-Castro, C.I.| Negrón-Silva, G.E.| Ángeles-Beltrán, D.| Lomas-Romero, L.| Gutiérrez-Carrillo, A.| Lara, V.H.| Santillan, R.| Morales-Serna, J.A.",9.0,8206979400| 57190170250| 55662708000| 15049353600| 55138289300| 6505811955| 7004454749| 35515968200| 8675025600,2016.0,2016-01-01,RSC Advances,6,68,63660-63666,-,ISSN-20462069,21100199840.0,Journal,Royal Society of Chemistry,English,0.76,43,4.1,18,0.889,14,1.72,58.0,30.0,1.03,10.69,19.0,28.0,0.0,0.0,"González-Olvera, R., Urquiza-Castro, C.I., Negrón-Silva, G.E. and 6 more (...) (2016).Cu-Al mixed oxide catalysts for azide-alkyne 1,3-cycloaddition in ethanol-water. RSC Advances,6(68) 63660-63666",https://www.scopus.com/record/display.url?eid=2-s2.0-84978173616&origin=resultslist,10.1039/c6ra10097j,Article,,2-s2.0-84978173616,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 60028381| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional,8206979400,8675025600,55662708000,-,Mexico,1.0,1500| 1600,General Chemical Engineering| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,409| 219,Chemistry| Engineering - Chemical,36| 37,Engineering| Physical Sciences,34,Chemical Sciences,-,-,-,Click Chemistry Applications in Protein and Polymer Development,1050,63.048,Applications of Click Chemistry in Triazole Synthesis,705,98.28,Very Good,2016.0,30.0,N/A,"González-Olvera, R.| Urquiza-Castro, C.I.| Negrón-Silva, G.E.| Ángeles-Beltrán, D.| Lomas-Romero, L.| Gutiérrez-Carrillo, A.| Lara, V.H.| Santillan, R.| Morales-Serna, J.A.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
6505811955,6505811955,"Multicomponent synthesis of 4-aryl-NH-1,2,3-triazoles in the presence of Al-MCM-41 and sulfated zirconia","Vergara-Arenas, B.I.| Lomas-Romero, L.| Ángeles-Beltrán, D.| Negrón-Silva, G.E.| Gutiérrez-Carrillo, A.| Lara, V.H.| Morales-Serna, J.A.",7.0,56979982300| 55138289300| 15049353600| 55662708000| 6505811955| 7004454749| 8675025600,2017.0,2017-01-01,Tetrahedron Letters,58,28,2690-2694,-,ISSN-00404039,26514.0,Journal,Elsevier Ltd,English,0.59,56,4.3,34,0.683,37,1.76,53.0,28.0,0.76,10.54,20.0,36.0,0.0,0.0,"Vergara-Arenas, B.I., Lomas-Romero, L., Ángeles-Beltrán, D. and 4 more (...) (2017).Multicomponent synthesis of 4-aryl-NH-1,2,3-triazoles in the presence of Al-MCM-41 and sulfated zirconia. Tetrahedron Letters,58(28) 2690-2694",https://www.scopus.com/record/display.url?eid=2-s2.0-85020169044&origin=resultslist,10.1016/j.tetlet.2017.05.055,Article,,2-s2.0-85020169044,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60023193,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco,56979982300,8675025600,55138289300,-,Mexico,1.0,1303| 1605| 3002,Biochemistry| Organic Chemistry| Drug Discovery,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,249| 507| 537| 409,Engineering - Petroleum| Biological Sciences| Pharmacy & Pharmacology| Chemistry,32| 34| 37,Life Sciences| Medical and Health| Physical Sciences,34| 31,Chemical Sciences| Biological Sciences,3404| 3101| 3405,Medicinal and biomolecular chemistry| Biochemistry and cell biology| Organic chemistry,-,Click Chemistry Applications in Protein and Polymer Development,1050,63.048,Applications of Click Chemistry in Triazole Synthesis,705,98.28,Very Good,2017.0,28.0,N/A,"Vergara-Arenas, B.I.| Lomas-Romero, L.| Ángeles-Beltrán, D.| Negrón-Silva, G.E.| Gutiérrez-Carrillo, A.| Lara, V.H.| Morales-Serna, J.A.",Universidad Autónoma Metropolitana,Mexico,0
6505811955,6505811955,Synthesis of cyclic analogues of hexamethylenebis(3-pyridine)amide (HMBPA) in a one-pot process,"Zamudio-Medina, A.| García-González, M.C.| Gutierrez-Carrillo, A.| González-Zamora, E.",4.0,36188956400| 26640370300| 6505811955| 55989686000,2015.0,2015-01-21,Tetrahedron Letters,56,4,627-629,-,ISSN-00404039,26514.0,Journal,Elsevier Ltd,English,0.74,45,4.3,32,0.748,33,1.46,50.0,19.0,0.52,9.54,29.0,45.0,0.0,0.0,"Zamudio-Medina, A., García-González, M.C., Gutierrez-Carrillo, A. and 1 more (...) (2015).Synthesis of cyclic analogues of hexamethylenebis(3-pyridine)amide (HMBPA) in a one-pot process. Tetrahedron Letters,56(4) 627-629",https://www.scopus.com/record/display.url?eid=2-s2.0-84920164855&origin=resultslist,10.1016/j.tetlet.2014.12.018,Article,,2-s2.0-84920164855,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,36188956400,55989686000,55989686000,-,Mexico,1.0,1303| 1605| 3002,Biochemistry| Organic Chemistry| Drug Discovery,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,249| 507| 409| 537,Engineering - Petroleum| Biological Sciences| Chemistry| Pharmacy & Pharmacology,37| 32| 34,Physical Sciences| Life Sciences| Medical and Health,34| 31,Chemical Sciences| Biological Sciences,3101| 3405| 3404,Biochemistry and cell biology| Organic chemistry| Medicinal and biomolecular chemistry,-,Multicomponent Reactions in Antimicrobial and Anticancer Development,945,47.09,Innovative Multicomponent Reactions with Isocyanides,3597,91.969,Definitive,2015.0,19.0,N/A,"Zamudio-Medina, A.| García-González, M.C.| Gutierrez-Carrillo, A.| González-Zamora, E.",Universidad Autónoma Metropolitana,Mexico,0
6505811955,6505811955,Multicomponent one-pot synthesis of (dihydro-1H-benzo[d]imidazole) phosphonate,"Castrejon-Flores, J.L.| Guevara-Moreno, O.E.| Díaz-Contreras, R.R.| Gutiérrez-Carrillo, A.| Franco-Pérez, M.| Suárez-Moreno, G.V.| Zamudio-Medina, A.",7.0,35329099400| 57208405725| 57208392195| 6505811955| 37034003300| 55749126400| 36188956400,2019.0,2019-11-02,"Phosphorus, Sulfur and Silicon and the Related Elements",194,11,1062-1066,-,ISSN-10426507,25288.0,Journal,Taylor and Francis Ltd.,English,0.42,71,1.8,73,0.235,84,1.25,38.0,9.0,0.48,12.61,42.0,48.0,0.0,0.0,"Castrejon-Flores, J.L., Guevara-Moreno, O.E., Díaz-Contreras, R.R. and 4 more (...) (2019).Multicomponent one-pot synthesis of (dihydro-1H-benzo[d]imidazole) phosphonate. Phosphorus, Sulfur and Silicon and the Related Elements,194(11) 1062-1066",https://www.scopus.com/record/display.url?eid=2-s2.0-85064596862&origin=resultslist,10.1080/10426507.2019.1602834,Article,,2-s2.0-85064596862,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60019176| 60028381| 60032442,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,35329099400,36188956400,55749126400,-,Mexico,1.0,1303| 1604| 1605,Biochemistry| Inorganic Chemistry| Organic Chemistry,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,507| 249| 409,Biological Sciences| Engineering - Petroleum| Chemistry,32| 37,Life Sciences| Physical Sciences,34,Chemical Sciences,3402,Inorganic chemistry,-,Synthesis and Antimicrobial Activity of Derivatives,376,72.531,Benzimidazole Derivatives in Antiinfective Applications,1898,95.531,Defensible,2019.0,9.0,N/A,"Castrejon-Flores, J.L.| Guevara-Moreno, O.E.| Díaz-Contreras, R.R.| Gutiérrez-Carrillo, A.| Franco-Pérez, M.| Suárez-Moreno, G.V.| Zamudio-Medina, A.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
6505811955,6505811955,Preparation of highly concentrated inverse emulsions of acrylamide-based anionic copolymers as efficient water rheological modifiers,"González Rivera, J.| Hernández Barajas, J.| Gutiérrez Carrillo, A.| Aguilera Alvarado, A.F.",4.0,56049466600| 6602921331| 6505811955| 8643681700,2016.0,2016-06-15,Journal of Applied Polymer Science,133,23,-,43502,ISSN-00218995,13554.0,Journal,John Wiley and Sons Inc.,English,0.82,39,3.9,20,0.588,23,1.81,53.0,8.0,0.0,10.06,46.0,71.0,0.0,0.0,"González Rivera, J., Hernández Barajas, J., Gutiérrez Carrillo, A. and 1 more (...) (2016).Preparation of highly concentrated inverse emulsions of acrylamide-based anionic copolymers as efficient water rheological modifiers. Journal of Applied Polymer Science,133(23) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84960363528&origin=resultslist,10.1002/app.43502,Article,,2-s2.0-84960363528,-,Universidad de Guanajuato| Universidad Autónoma Metropolitana| Instituto Tecnológico Superior de Irapuato,505020| 505017| 714706,Academic,3.0,60033291| 60095247| 60028381,Universidad de Guanajuato| Instituto Tecnológico Superior de Irapuato| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56049466600,8643681700,6602921331,-,Mexico,1.0,1600| 2505| 2507| 2508,"General Chemistry| Materials Chemistry| Polymers and Plastics| Surfaces, Coatings and Films",4,Natural Sciences,433| 409,Materials Science| Chemistry,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,-,Controlled Radical Polymerization Techniques,1110,26.815,Microemulsion Polymerization for Nanoparticle Synthesis,30347,40.107,Defensible,2016.0,8.0,N/A,"González Rivera, J.| Hernández Barajas, J.| Gutiérrez Carrillo, A.| Aguilera Alvarado, A.F.",Universidad de Guanajuato| Universidad Autónoma Metropolitana| Instituto Tecnológico Superior de Irapuato,Mexico,0
6505811955,6505811955,Synthesis of β-nitrostyrenes in the presence of sulfated zirconia and secondary amines,"González-Olvera, R.| Vergara-Arenas, B.I.| Negrón-Silva, G.E.| Angeles-Beltrán, D.| Lomas-Romero, L.| Gutiérrez-Carrillo, A.| Lara, V.H.| Morales-Serna, J.A.",8.0,8206979400| 56979982300| 55662708000| 15049353600| 55138289300| 6505811955| 7004454749| 8675025600,2015.0,2015-01-01,RSC Advances,5,120,99188-99192,-,ISSN-20462069,21100199840.0,Journal,Royal Society of Chemistry,English,0.84,38,3.5,23,0.947,14,1.36,50.0,5.0,0.09,10.61,54.0,68.0,0.0,0.0,"González-Olvera, R., Vergara-Arenas, B.I., Negrón-Silva, G.E. and 5 more (...) (2015).Synthesis of β-nitrostyrenes in the presence of sulfated zirconia and secondary amines. RSC Advances,5(120) 99188-99192",https://www.scopus.com/record/display.url?eid=2-s2.0-84948470479&origin=resultslist,10.1039/c5ra17168g,Article,,2-s2.0-84948470479,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60028381,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana -Unidad Iztapalapa,8206979400,8675025600,55662708000,-,Mexico,1.0,1500| 1600,General Chemical Engineering| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,219| 409,Engineering - Chemical| Chemistry,36| 37,Engineering| Physical Sciences,34,Chemical Sciences,-,-,-,Asymmetric Catalysis in Chiral Compound Synthesis,784,42.446,Synthesis and Applications of Nitroalkenes in Organic Chemistry,68510,3.703,Defensible,2015.0,5.0,N/A,"González-Olvera, R.| Vergara-Arenas, B.I.| Negrón-Silva, G.E.| Angeles-Beltrán, D.| Lomas-Romero, L.| Gutiérrez-Carrillo, A.| Lara, V.H.| Morales-Serna, J.A.",Universidad Autónoma Metropolitana,Mexico,0
6505811955,6505811955,"Synthesis of new 5-aryl-benzo[f][1,7]naphthyridines via a cascade process (Ugi-3CR/intramolecular aza-diels-alder cycloaddition)/aromatization","Vázquez-Vera, Ó.| Segura-Olvera, D.| Rincón-Guevara, M.A.| Gutiérrez-Carrillo, A.| García-Sánchez, M.A.| Ibarra, I.A.| Lomas-Romero, L.| Islas-Jácome, A.| González-Zamora, E.",9.0,57193614626| 57203930200| 57193608846| 6505811955| 7005999404| 55000477500| 55138289300| 48161545400| 55989686000,2018.0,2018-08-14,Molecules,23,8,-,2029,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.23,20,4.1,22,0.757,19,1.48,46.0,4.0,0.09,11.45,58.0,72.0,0.0,0.0,"Vázquez-Vera, Ó., Segura-Olvera, D., Rincón-Guevara, M.A. and 6 more (...) (2018).Synthesis of new 5-aryl-benzo[f][1,7]naphthyridines via a cascade process (Ugi-3CR/intramolecular aza-diels-alder cycloaddition)/aromatization. Molecules,23(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85053617253&origin=resultslist,10.3390/molecules23082029,Article,Gold|Green,2-s2.0-85053617253,30110915,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60019176| 60028381| 60032442,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57193614626,55989686000,55138289300,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,537| 409| 249| 532,Pharmacy & Pharmacology| Chemistry| Engineering - Petroleum| Medicine,37| 34| 32,Physical Sciences| Medical and Health| Life Sciences,34,Chemical Sciences,3405| 3404,Organic chemistry| Medicinal and biomolecular chemistry,-,Multicomponent Reactions in Antimicrobial and Anticancer Development,945,47.09,Innovative Multicomponent Reactions with Isocyanides,3597,91.969,Very Good,2018.0,4.0,N/A,"Vázquez-Vera, Ó.| Segura-Olvera, D.| Rincón-Guevara, M.A.| Gutiérrez-Carrillo, A.| García-Sánchez, M.A.| Ibarra, I.A.| Lomas-Romero, L.| Islas-Jácome, A.| González-Zamora, E.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
6505811955,6505811955,"A highly efficient, magnetite-supported and recyclable Pd catalyst for green C[sbnd]C cross-coupling reactions","González-Sebastián, L.| Gutiérrez-Carrillo, A.| Huerta, L.| Lomas-Romero, L.",4.0,36344679300| 6505811955| 6603814057| 55138289300,2023.0,2023-10-01,Journal of Organometallic Chemistry,998,-,-,122793,ISSN-0022328X,25897.0,Journal,Elsevier B.V.,English,0.57,57,4.4,40,0.359,54,2.49,44.0,2.0,0.19,10.45,56.0,67.0,0.0,0.0,"González-Sebastián, L., Gutiérrez-Carrillo, A., Huerta, L. and 1 more (...) (2023).A highly efficient, magnetite-supported and recyclable Pd catalyst for green C[sbnd]C cross-coupling reactions. Journal of Organometallic Chemistry,998",https://www.scopus.com/record/display.url?eid=2-s2.0-85163843137&origin=resultslist,10.1016/j.jorganchem.2023.122793,Article,,2-s2.0-85163843137,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442| 60005971,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Instituto de Investigaciones en Materiales,36344679300,55138289300,36344679300,-,Mexico,1.0,1303| 1604| 1605| 1606| 2505,Biochemistry| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Materials Chemistry,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,409| 433| 249| 507,Chemistry| Materials Science| Engineering - Petroleum| Biological Sciences,37| 32| 36,Physical Sciences| Life Sciences| Engineering,34,Chemical Sciences,3402| 3403,Inorganic chemistry| Macromolecular and materials chemistry,-,Palladium Catalysis in Cross-Coupling Reactions,667,63.898,Palladium Nanoparticles in Catalytic Reactions,807,97.456,Definitive,2023.0,2.0,N/A,"González-Sebastián, L.| Gutiérrez-Carrillo, A.| Huerta, L.| Lomas-Romero, L.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
6505811955,6505811955,"One-pot synthesis of phenyl- and biphenyl-linked bis-pyrrolo[3,4-b]pyridin-5-ones via a pseudo-repetitive Ugi-Zhu-5CR coupled to a double cascade process (aza-Diels-Alder/N-acylation/decarboxylation/dehydration)","Blanco-Carapia, R.E.| Islas-Jácome, P.| Gutiérrez-Carrillo, A.| García-Sánchez, M.A.| González-Zamora, E.| Islas-Jácome, A.",6.0,57216765986| 58625759200| 6505811955| 7005999404| 55989686000| 48161545400,2024.0,2024-11-13,Tetrahedron Letters,151,-,-,155322,ISSN-00404039,26514.0,Journal,Elsevier Ltd,English,0.43,69,3.2,67,0.334,69,1.18,15.0,1.0,0.15,6.72,56.0,66.0,0.0,0.0,"Blanco-Carapia, R.E., Islas-Jácome, P., Gutiérrez-Carrillo, A. and 3 more (...) (2024).One-pot synthesis of phenyl- and biphenyl-linked bis-pyrrolo[3,4-b]pyridin-5-ones via a pseudo-repetitive Ugi-Zhu-5CR coupled to a double cascade process (aza-Diels-Alder/N-acylation/decarboxylation/dehydration). Tetrahedron Letters,151",https://www.scopus.com/record/display.url?eid=2-s2.0-85206282451&origin=resultslist,10.1016/j.tetlet.2024.155322,Article,,2-s2.0-85206282451,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57216765986,48161545400,55989686000,-,Mexico,1.0,1303| 1605| 3002,Biochemistry| Organic Chemistry| Drug Discovery,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,409| 249| 537| 507,Chemistry| Engineering - Petroleum| Pharmacy & Pharmacology| Biological Sciences,34| 37| 32,Medical and Health| Physical Sciences| Life Sciences,31| 34,Biological Sciences| Chemical Sciences,3101| 3405| 3404,Biochemistry and cell biology| Organic chemistry| Medicinal and biomolecular chemistry,-,Multicomponent Reactions in Antimicrobial and Anticancer Development,945,47.09,Innovative Multicomponent Reactions with Isocyanides,3597,91.969,Definitive,2024.0,1.0,N/A,"Blanco-Carapia, R.E.| Islas-Jácome, P.| Gutiérrez-Carrillo, A.| García-Sánchez, M.A.| González-Zamora, E.| Islas-Jácome, A.",Universidad Autónoma Metropolitana,Mexico,0
6505811955,6505811955,Air-Stable Triazole-Based Ru(II) Complexes Catalyzed Transfer Hydrogenation of Ketones and Aldehydes Using Ethanol as a Solvent and a Hydrogen Donor,"Sánchez, E.V.| Sánchez, R.C.| Gutiérrez-Carrillo, A.| Rincón-Guevara, M.A.| González-Sebastián, L.",5.0,59369690800| 59370142700| 6505811955| 57193608846| 36344679300,2024.0,2024-10-03,Journal of the Mexican Chemical Society,68,4,545-558,-,ISSN-1870249X,19700174729.0,Journal,Sociedad Quimica de Mexico A.C.,English,0.33,77,2.1,64,0.221,73,0.27,4.0,1.0,0.09,10.89,56.0,70.0,0.0,0.0,"Sánchez, E.V., Sánchez, R.C., Gutiérrez-Carrillo, A. and 2 more (...) (2024).Air-Stable Triazole-Based Ru(II) Complexes Catalyzed Transfer Hydrogenation of Ketones and Aldehydes Using Ethanol as a Solvent and a Hydrogen Donor. Journal of the Mexican Chemical Society,68(4) 545-558",https://www.scopus.com/record/display.url?eid=2-s2.0-85206581238&origin=resultslist,10.29356/jmcs.v68i4.2308,Article,Gold,2-s2.0-85206581238,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,59369690800,36344679300,36344679300,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3404| 3406| 3405,Medicinal and biomolecular chemistry| Physical chemistry| Organic chemistry,-,Catalytic Innovations in Asymmetric Synthesis and Characterization,939,30.477,Catalytic Innovations in Asymmetric Hydrogenation of Ketones,6424,91.322,Definitive,2024.0,1.0,N/A,"Sánchez, E.V.| Sánchez, R.C.| Gutiérrez-Carrillo, A.| Rincón-Guevara, M.A.| González-Sebastián, L.",Universidad Autónoma Metropolitana,Mexico,0
