Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57215780820,57215780820,"Arbuscular mycorrhizal fungi diversity in coffee (Coffea arabica) plantations on the Tacana volcano, Chiapas, Mexico","Bertolini, V.| Montaño, N.M.| Salazar-Ortuño, B.L.| Chimal-Sánchez, E.| Varela, L.",5.0,56285906500| 12752129400| 57215780820| 57188590841| 59866543900,2020.0,2020-01-01,Acta Botanica Mexicana,2020,127,1-16,-,ISSN-01877151,19200156903.0,Journal,"Instituto de Ecologia, A.C.",Spanish,0.79,45,1.1,68,0.255,71,2.06,39.0,5.0,0.31,9.68,54.0,58.0,0.0,0.0,"Bertolini, V., Montaño, N.M., Salazar-Ortuño, B.L. and 2 more (...) (2020).Arbuscular mycorrhizal fungi diversity in coffee (Coffea arabica) plantations on the Tacana volcano, Chiapas, Mexico. Acta Botanica Mexicana,2020(127) 1-16",https://www.scopus.com/record/display.url?eid=2-s2.0-85081907020&origin=resultslist,-,Article,,2-s2.0-85081907020,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Colegio de la Frontera Sur,704696| 505017| 505023| 505030,Academic| Government,4.0,60015438| 60028381| 60032442| 60029824| 121353602,"El Colegio de la Frontera Sur| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Investigadora Independiente",56285906500,59866543900,56285906500,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3109| 3108| 3104,Zoology| Plant biology| Evolutionary biology,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Diversity and Classification of Arbuscular Mycorrhizal Fungi,43302,60.012,Defensible,2020.0,5.0,N/A,"Bertolini, V.| Montaño, N.M.| Salazar-Ortuño, B.L.| Chimal-Sánchez, E.| Varela, L.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Colegio de la Frontera Sur,Mexico,0
