Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59150166500,59150166500,Self-management of water: uses of rainwater harvesting. The case of Sierra de Mexico,"Mendoza, A.M.| Zamora, D.L.",2.0,59150166500| 59150544600,2024.0,2024-06-03,"Salud, Ciencia y Tecnologia - Serie de Conferencias",3,-,-,695,ISSN-29534860,21101199899.0,Journal,"Editorial Salud, Ciencia y Tecnologia",Spanish,0.08,93,0.9,62,0.11,96,6.95,125.0,0.0,0.0,8.75,70.0,70.0,0.0,0.0,"Mendoza, A.M., Zamora, D.L. (2024).Self-management of water: uses of rainwater harvesting. The case of Sierra de Mexico. Salud, Ciencia y Tecnologia - Serie de Conferencias,3",https://www.scopus.com/record/display.url?eid=2-s2.0-85194723573&origin=resultslist,10.56294/sctconf2024695,Article,Gold,2-s2.0-85194723573,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,59150166500,59150544600,59150166500| 59150544600,-,Mexico,1.0,1000,Multidisciplinary,-,-,-,-,-,-,-,-,-,-,SDG 6,Innovative Approaches to Urban Stormwater Management,893,81.36,Rainwater Harvesting Systems for Urban Water Security,4875,95.774,Definitive,2024.0,0.0,N/A,"Mendoza, A.M.| Zamora, D.L.",Universidad Autónoma Metropolitana,Mexico,0
