Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219381841,57219381841,The Franciscan Prayer Elicits Empathic and Cooperative Intentions in Atheists: A Neurocognitive and Phenomenological Enquiry,"Mercadillo, R.E.| Fernandez-Ruiz, J.| Cadena, O.| Domínguez-Salazar, E.| Pasaye, E.H.| Velázquez-Moctezuma, J.",6.0,18042269600| 7006533054| 57219381841| 6506373102| 56002753900| 7003970434,2017.0,2017-12-22,Frontiers in Sociology,2,-,-,22,ISSN-22977775,21101023171.0,Journal,Frontiers Media S.A.,English,0.2,83,-,-,-,-,0.14,19.0,4.0,0.0,4.65,58.0,72.0,0.0,0.0,"Mercadillo, R.E., Fernandez-Ruiz, J., Cadena, O. and 3 more (...) (2017).The Franciscan Prayer Elicits Empathic and Cooperative Intentions in Atheists: A Neurocognitive and Phenomenological Enquiry. Frontiers in Sociology,2",https://www.scopus.com/record/display.url?eid=2-s2.0-85088320424&origin=resultslist,10.3389/fsoc.2017.00022,Article,Gold|Green,2-s2.0-85088320424,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,704696| 505017| 505023,Academic| Government,3.0,60028381| 60027998| 60032442,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Nacional Autónoma de México",18042269600,7003970434,18042269600,-,Mexico,1.0,3300,General Social Sciences,3,Social Sciences & Management,-,-,40,Social Sciences,44,Human Society,4410,Sociology,SDG 3,Religiosity and Spiritual Care in Health Contexts,1043,34.271,Neuroscience of Spirituality and Cognitive Processes,40965,54.27,Weak,2017.0,4.0,N/A,"Mercadillo, R.E.| Fernandez-Ruiz, J.| Cadena, O.| Domínguez-Salazar, E.| Pasaye, E.H.| Velázquez-Moctezuma, J.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
